"time","Average_SWP","Average_PP","Average_DF","date_time","Time","mean_sap_flow"
6.7917,0.19858,0.33411,0.23445,2022-01-06 19:00:00,2022-01-06 19:00:00,0.266345
6.8125,0.12918,0.36161,0.18459,2022-01-06 19:30:00,2022-01-06 19:30:00,0.245395
6.8333,0.082665,0.34907,0.15666,2022-01-06 20:00:00,2022-01-06 20:00:00,0.2158675
6.8542,0.069976,0.38069,0.14852,2022-01-06 20:30:00,2022-01-06 20:30:00,0.225333
6.875,0.049878,0.41754,0.12469,2022-01-06 21:00:00,2022-01-06 21:00:00,0.233709
6.8958,0.047281,0.41481,0.1018,2022-01-06 21:30:00,2022-01-06 21:30:00,0.2310455
6.9167,0.039005,0.41225,0.087097,2022-01-06 22:00:00,2022-01-06 22:00:00,0.2256275
6.9375,0.032556,0.39813,0.072893,2022-01-06 22:30:00,2022-01-06 22:30:00,0.215343
6.9583,0.035002,0.40878,0.052626,2022-01-06 23:00:00,2022-01-06 23:00:00,0.221891
6.9792,0.040513,0.39276,0.046182,2022-01-06 23:30:00,2022-01-06 23:30:00,0.2166365
7,0.0070763,0.039427,0.04075,2022-01-07,2022-01-07,0.02325165
7.0208,0.060136,0.039427,0.039341,2022-01-07 00:30:00,2022-01-07 00:30:00,0.0497815
7.0417,0.06289,0.036363,0.033694,2022-01-07 01:00:00,2022-01-07 01:00:00,0.0496265
7.0625,0.069968,0.043977,0.023844,2022-01-07 01:30:00,2022-01-07 01:30:00,0.0569725
7.0833,0.07832,0.033289,0.023246,2022-01-07 02:00:00,2022-01-07 02:00:00,0.0558045
7.1042,0.076752,0.033866,0.014099,2022-01-07 02:30:00,2022-01-07 02:30:00,0.055309
7.125,0.1098,0.048665,0.0072101,2022-01-07 03:00:00,2022-01-07 03:00:00,0.0792325
7.1458,0.10809,0.046226,0.0072101,2022-01-07 03:30:00,2022-01-07 03:30:00,0.077158
7.1667,0.10809,0.036564,0.0030688,2022-01-07 04:00:00,2022-01-07 04:00:00,0.072327
7.1875,0.15969,0.036667,0.0029321,2022-01-07 04:30:00,2022-01-07 04:30:00,0.0981785
7.2083,0.13302,0.029393,0,2022-01-07 05:00:00,2022-01-07 05:00:00,0.0812065
7.2292,0.16884,0.030729,0,2022-01-07 05:30:00,2022-01-07 05:30:00,0.0997845
7.25,0.15913,0.017608,0.0068887,2022-01-07 06:00:00,2022-01-07 06:00:00,0.088369
7.2708,0.21223,0.030582,0,2022-01-07 06:30:00,2022-01-07 06:30:00,0.121406
7.2917,0.21063,0.021791,0,2022-01-07 07:00:00,2022-01-07 07:00:00,0.1162105
7.3125,0.22645,0.026178,0,2022-01-07 07:30:00,2022-01-07 07:30:00,0.126314
7.3333,0.184,0.015207,0,2022-01-07 08:00:00,2022-01-07 08:00:00,0.0996035
7.3542,0.17243,0,0,2022-01-07 08:30:00,2022-01-07 08:30:00,0.086215
7.375,0.24371,0,0,2022-01-07 09:00:00,2022-01-07 09:00:00,0.121855
7.3958,0.26683,0,0,2022-01-07 09:30:00,2022-01-07 09:30:00,0.133415
7.4167,0.25018,0.0033515,0,2022-01-07 10:00:00,2022-01-07 10:00:00,0.12676575
7.4375,0.22359,0.26531,0,2022-01-07 10:30:00,2022-01-07 10:30:00,0.24445
7.4583,0.12942,0.52314,0.20398,2022-01-07 11:00:00,2022-01-07 11:00:00,0.32628
7.4792,0.56039,1.1865,0.85038,2022-01-07 11:30:00,2022-01-07 11:30:00,0.873445
7.5,1.2232,1.2656,1.465,2022-01-07 12:00:00,2022-01-07 12:00:00,1.2444
7.5208,2.1201,1.1997,2.1129,2022-01-07 12:30:00,2022-01-07 12:30:00,1.6599
7.5417,3.068,1.2223,2.2436,2022-01-07 13:00:00,2022-01-07 13:00:00,2.14515
7.5625,3.5985,1.3091,3.0085,2022-01-07 13:30:00,2022-01-07 13:30:00,2.4538
7.5833,3.3838,1.3776,3.3809,2022-01-07 14:00:00,2022-01-07 14:00:00,2.3807
7.6042,2.9836,1.2808,3.4927,2022-01-07 14:30:00,2022-01-07 14:30:00,2.1322
7.625,2.5125,1.173,3.2948,2022-01-07 15:00:00,2022-01-07 15:00:00,1.84275
7.6458,2.1531,1.0274,2.976,2022-01-07 15:30:00,2022-01-07 15:30:00,1.59025
7.6667,1.749,0.82927,2.4085,2022-01-07 16:00:00,2022-01-07 16:00:00,1.289135
7.6875,1.4343,0.62645,1.7697,2022-01-07 16:30:00,2022-01-07 16:30:00,1.030375
7.7083,1.2146,0.50578,1.2501,2022-01-07 17:00:00,2022-01-07 17:00:00,0.86019
7.7292,0.96753,0.37668,0.86503,2022-01-07 17:30:00,2022-01-07 17:30:00,0.672105
7.75,0.77869,0.28104,0.62194,2022-01-07 18:00:00,2022-01-07 18:00:00,0.529865
7.7708,0.61209,0.19716,0.50144,2022-01-07 18:30:00,2022-01-07 18:30:00,0.404625
7.7917,0.57297,0.16166,0.50151,2022-01-07 19:00:00,2022-01-07 19:00:00,0.367315
7.8125,0.55127,0.16752,0.44927,2022-01-07 19:30:00,2022-01-07 19:30:00,0.359395
7.8333,0.52138,0.18343,0.34664,2022-01-07 20:00:00,2022-01-07 20:00:00,0.352405
7.8542,0.58021,0.23179,0.31475,2022-01-07 20:30:00,2022-01-07 20:30:00,0.406
7.875,0.59318,0.28116,0.27682,2022-01-07 21:00:00,2022-01-07 21:00:00,0.43717
7.8958,0.69714,0.3483,0.2667,2022-01-07 21:30:00,2022-01-07 21:30:00,0.52272
7.9167,0.67003,0.34167,0.28515,2022-01-07 22:00:00,2022-01-07 22:00:00,0.50585
7.9375,0.77817,0.40643,0.35824,2022-01-07 22:30:00,2022-01-07 22:30:00,0.5923
7.9583,0.71573,0.36621,0.26953,2022-01-07 23:00:00,2022-01-07 23:00:00,0.54097
7.9792,0.5444,0.26307,0.17023,2022-01-07 23:30:00,2022-01-07 23:30:00,0.403735
8,0.17098,0.05706,0.1515,2022-01-08,2022-01-08,0.11402
8.0208,0.41418,0.20613,0.23308,2022-01-08 00:30:00,2022-01-08 00:30:00,0.310155
8.0417,0.060375,0.0067684,0.16151,2022-01-08 01:00:00,2022-01-08 01:00:00,0.0335717
8.0625,0.031333,0.011574,0.050587,2022-01-08 01:30:00,2022-01-08 01:30:00,0.0214535
8.0833,0.1627,0.086578,0.073028,2022-01-08 02:00:00,2022-01-08 02:00:00,0.124639
8.1042,0.18657,0.12837,0.0444,2022-01-08 02:30:00,2022-01-08 02:30:00,0.15747
8.125,0.18479,0.14191,0.055474,2022-01-08 03:00:00,2022-01-08 03:00:00,0.16335
8.1458,0.12511,0.11079,0.017035,2022-01-08 03:30:00,2022-01-08 03:30:00,0.11795
8.1667,0.10525,0.069084,0.014892,2022-01-08 04:00:00,2022-01-08 04:00:00,0.087167
8.1875,0.11478,0.083398,0.023363,2022-01-08 04:30:00,2022-01-08 04:30:00,0.099089
8.2083,0.10237,0.064462,0.03412,2022-01-08 05:00:00,2022-01-08 05:00:00,0.083416
8.2292,0.086678,0.052342,0.062531,2022-01-08 05:30:00,2022-01-08 05:30:00,0.06951
8.25,0.10134,0.073561,0.03882,2022-01-08 06:00:00,2022-01-08 06:00:00,0.0874505
8.2708,0.091224,0.049796,0.14223,2022-01-08 06:30:00,2022-01-08 06:30:00,0.07051
8.2917,0.091863,0.039916,0.086793,2022-01-08 07:00:00,2022-01-08 07:00:00,0.0658895
8.3125,0.097176,0.041213,0.066514,2022-01-08 07:30:00,2022-01-08 07:30:00,0.0691945
8.3333,0.068931,0.019453,0.086793,2022-01-08 08:00:00,2022-01-08 08:00:00,0.044192
8.3542,0.067034,0.0091888,0.044394,2022-01-08 08:30:00,2022-01-08 08:30:00,0.0381114
8.375,0.053202,0,0.070062,2022-01-08 09:00:00,2022-01-08 09:00:00,0.026601
8.3958,0.14807,0,0.090714,2022-01-08 09:30:00,2022-01-08 09:30:00,0.074035
8.4167,0.14699,0,0.044394,2022-01-08 10:00:00,2022-01-08 10:00:00,0.073495
8.4375,0.13429,0,0.10506,2022-01-08 10:30:00,2022-01-08 10:30:00,0.067145
8.4583,0.052673,0,0.097832,2022-01-08 11:00:00,2022-01-08 11:00:00,0.0263365
8.4792,0.064911,0.0078606,0.0029479,2022-01-08 11:30:00,2022-01-08 11:30:00,0.0363858
8.5,0.036047,0.057041,0,2022-01-08 12:00:00,2022-01-08 12:00:00,0.046544
8.5208,0.039283,0.080684,0,2022-01-08 12:30:00,2022-01-08 12:30:00,0.0599835
8.5417,0.03287,0.076384,0,2022-01-08 13:00:00,2022-01-08 13:00:00,0.054627
8.5625,0.03287,0.064301,0,2022-01-08 13:30:00,2022-01-08 13:30:00,0.0485855
8.5833,0.036047,0.063059,0,2022-01-08 14:00:00,2022-01-08 14:00:00,0.049553
8.6042,0.045921,0.072054,0,2022-01-08 14:30:00,2022-01-08 14:30:00,0.0589875
8.625,0.036047,0.073346,0,2022-01-08 15:00:00,2022-01-08 15:00:00,0.0546965
8.6458,0.04932,0.072054,0.017035,2022-01-08 15:30:00,2022-01-08 15:30:00,0.060687
8.6667,0.029755,0.078199,0.040136,2022-01-08 16:00:00,2022-01-08 16:00:00,0.053977
8.6875,0.012598,0.061915,0.052923,2022-01-08 16:30:00,2022-01-08 16:30:00,0.0372565
8.7083,0.010055,0.046718,0.052923,2022-01-08 17:00:00,2022-01-08 17:00:00,0.0283865
8.7292,0.0053507,0.030693,0.046442,2022-01-08 17:30:00,2022-01-08 17:30:00,0.01802185
8.75,0,0.025685,0.043084,2022-01-08 18:00:00,2022-01-08 18:00:00,0.0128425
8.7708,0,0.018541,0.03504,2022-01-08 18:30:00,2022-01-08 18:30:00,0.0092705
8.7917,0,0.018541,0.036968,2022-01-08 19:00:00,2022-01-08 19:00:00,0.0092705
8.8125,0.0015803,0.01627,0.050307,2022-01-08 19:30:00,2022-01-08 19:30:00,0.00892515
8.8333,0.0052921,0.01406,0.055474,2022-01-08 20:00:00,2022-01-08 20:00:00,0.00967605
8.8542,0.0052921,0.011918,0.051555,2022-01-08 20:30:00,2022-01-08 20:30:00,0.00860505
8.875,0.01617,0.01627,0.057861,2022-01-08 21:00:00,2022-01-08 21:00:00,0.01622
8.8958,0.023635,0.021718,0.059849,2022-01-08 21:30:00,2022-01-08 21:30:00,0.0226765
8.9167,0.030425,0.017345,0.09129,2022-01-08 22:00:00,2022-01-08 22:00:00,0.023885
8.9375,0.036231,0.017345,0.092089,2022-01-08 22:30:00,2022-01-08 22:30:00,0.026788
8.9583,0.053288,0.02244,0.07329,2022-01-08 23:00:00,2022-01-08 23:00:00,0.037864
8.9792,0.060468,0.023999,0.089591,2022-01-08 23:30:00,2022-01-08 23:30:00,0.0422335
9,0.08071,0.066741,0.050354,2022-01-09,2022-01-09,0.0737255
9.0208,0.16263,0.10849,0.029566,2022-01-09 00:30:00,2022-01-09 00:30:00,0.13556
9.0417,0.092381,0.11656,0.03891,2022-01-09 01:00:00,2022-01-09 01:00:00,0.1044705
9.0625,0.10105,0.11446,0.055757,2022-01-09 01:30:00,2022-01-09 01:30:00,0.107755
9.0833,0.11218,0.1267,0.056772,2022-01-09 02:00:00,2022-01-09 02:00:00,0.11944
9.1042,0.18124,0.13793,0.064822,2022-01-09 02:30:00,2022-01-09 02:30:00,0.159585
9.125,0.067202,0.089029,0.041255,2022-01-09 03:00:00,2022-01-09 03:00:00,0.0781155
9.1458,0.043478,0.061284,0.018969,2022-01-09 03:30:00,2022-01-09 03:30:00,0.052381
9.1667,0.01971,0.045666,0.014225,2022-01-09 04:00:00,2022-01-09 04:00:00,0.032688
9.1875,0.041454,0.038807,0.0060547,2022-01-09 04:30:00,2022-01-09 04:30:00,0.0401305
9.2083,0.010173,0.027283,0.0031121,2022-01-09 05:00:00,2022-01-09 05:00:00,0.018728
9.2292,0.018449,0.014716,0,2022-01-09 05:30:00,2022-01-09 05:30:00,0.0165825
9.25,0.019206,0.0044155,0.038298,2022-01-09 06:00:00,2022-01-09 06:00:00,0.01181075
9.2708,0.048167,0,0.050496,2022-01-09 06:30:00,2022-01-09 06:30:00,0.0240835
9.2917,0.096958,0.0010746,0.056833,2022-01-09 07:00:00,2022-01-09 07:00:00,0.0490163
9.3125,0.073023,0.004163,0.039775,2022-01-09 07:30:00,2022-01-09 07:30:00,0.038593
9.3333,0.036413,0,0.0069134,2022-01-09 08:00:00,2022-01-09 08:00:00,0.0182065
9.3542,0.079114,0,0,2022-01-09 08:30:00,2022-01-09 08:30:00,0.039557
9.375,0.14475,0,0,2022-01-09 09:00:00,2022-01-09 09:00:00,0.072375
9.3958,0.18084,0,0,2022-01-09 09:30:00,2022-01-09 09:30:00,0.09042
9.4167,0.089068,0.0033983,0,2022-01-09 10:00:00,2022-01-09 10:00:00,0.04623315
9.4375,0.070806,0.0079966,0,2022-01-09 10:30:00,2022-01-09 10:30:00,0.0394013
9.4583,0.031281,0.12634,0,2022-01-09 11:00:00,2022-01-09 11:00:00,0.0788105
9.4792,0.0050941,0.48488,0,2022-01-09 11:30:00,2022-01-09 11:30:00,0.24498705
9.5,0,0.61176,0,2022-01-09 12:00:00,2022-01-09 12:00:00,0.30588
9.5208,0.0030894,0.59302,0.066428,2022-01-09 12:30:00,2022-01-09 12:30:00,0.2980547
9.5417,0,0.6255,0.26169,2022-01-09 13:00:00,2022-01-09 13:00:00,0.31275
9.5625,0,0.58642,0.65425,2022-01-09 13:30:00,2022-01-09 13:30:00,0.29321
9.5833,0.014542,0.60201,0.76127,2022-01-09 14:00:00,2022-01-09 14:00:00,0.308276
9.6042,0.091838,0.57508,0.83944,2022-01-09 14:30:00,2022-01-09 14:30:00,0.333459
9.625,0.15242,0.54538,0.8777,2022-01-09 15:00:00,2022-01-09 15:00:00,0.3489
9.6458,0.19884,0.50749,0.8947,2022-01-09 15:30:00,2022-01-09 15:30:00,0.353165
9.6667,0.26785,0.4834,0.89537,2022-01-09 16:00:00,2022-01-09 16:00:00,0.375625
9.6875,0.29123,0.40203,0.85386,2022-01-09 16:30:00,2022-01-09 16:30:00,0.34663
9.7083,0.22974,0.26557,0.68108,2022-01-09 17:00:00,2022-01-09 17:00:00,0.247655
9.7292,0.25129,0.18125,0.62953,2022-01-09 17:30:00,2022-01-09 17:30:00,0.21627
9.75,0.28548,0.083722,0.62182,2022-01-09 18:00:00,2022-01-09 18:00:00,0.184601
9.7708,0.49726,0.4226,0.7538,2022-01-09 18:30:00,2022-01-09 18:30:00,0.45993
9.7917,0.49016,0.35053,0.71181,2022-01-09 19:00:00,2022-01-09 19:00:00,0.420345
9.8125,0.47153,0.41127,0.68185,2022-01-09 19:30:00,2022-01-09 19:30:00,0.4414
9.8333,0.1262,0.10904,0.33245,2022-01-09 20:00:00,2022-01-09 20:00:00,0.11762
9.8542,0.13017,0.072968,0.32605,2022-01-09 20:30:00,2022-01-09 20:30:00,0.101569
9.875,0.13447,0.054267,0.3082,2022-01-09 21:00:00,2022-01-09 21:00:00,0.0943685
9.8958,0.13893,0.12429,0.30109,2022-01-09 21:30:00,2022-01-09 21:30:00,0.13161
9.9167,0.16248,0.13467,0.30109,2022-01-09 22:00:00,2022-01-09 22:00:00,0.148575
9.9375,0.112,0.092357,0.23435,2022-01-09 22:30:00,2022-01-09 22:30:00,0.1021785
9.9583,0.09603,0.096667,0.21015,2022-01-09 23:00:00,2022-01-09 23:00:00,0.0963485
9.9792,0.11638,0.10019,0.20154,2022-01-09 23:30:00,2022-01-09 23:30:00,0.108285
10,0.028972,0.0039573,0.093203,2022-01-10,2022-01-10,0.01646465
10.021,0.067556,0.048007,0.063538,2022-01-10 00:30:00,2022-01-10 00:30:00,0.0577815
10.042,0.066905,0.045763,0.040032,2022-01-10 01:00:00,2022-01-10 01:00:00,0.056334
10.062,0.066978,0.074333,0.034273,2022-01-10 01:29:00,2022-01-10 01:30:00,0.0706555
10.083,0.076928,0.091681,0.024263,2022-01-10 02:00:00,2022-01-10 02:00:00,0.0843045
10.104,0.089654,0.086013,0.02026,2022-01-10 02:30:00,2022-01-10 02:30:00,0.0878335
10.125,0.13923,0.084125,0.015091,2022-01-10 03:00:00,2022-01-10 03:00:00,0.1116775
10.146,0.11692,0.069923,0.019094,2022-01-10 03:30:00,2022-01-10 03:30:00,0.0934215
10.167,0.097533,0.065295,0.018845,2022-01-10 04:00:00,2022-01-10 04:00:00,0.081414
10.188,0.1477,0.063228,0.0060963,2022-01-10 04:31:00,2022-01-10 04:30:00,0.105464
10.208,0.097215,0.076789,0.0029666,2022-01-10 05:00:00,2022-01-10 05:00:00,0.087002
10.229,0.13007,0.089373,0.0060963,2022-01-10 05:30:00,2022-01-10 05:30:00,0.1097215
10.25,0.14051,0.15249,0.0060963,2022-01-10 06:00:00,2022-01-10 06:00:00,0.1465
10.271,0.1261,0.11883,0.0073533,2022-01-10 06:30:00,2022-01-10 06:30:00,0.122465
10.292,0.12946,0.13558,0.01032,2022-01-10 07:00:00,2022-01-10 07:00:00,0.13252
10.312,0.13288,0.14431,0.018845,2022-01-10 07:29:00,2022-01-10 07:30:00,0.138595
10.333,0.13238,0.16465,0.0073533,2022-01-10 08:00:00,2022-01-10 08:00:00,0.148515
10.354,0.11834,0.18091,0,2022-01-10 08:30:00,2022-01-10 08:30:00,0.149625
10.375,0.18031,0.11985,0,2022-01-10 09:00:00,2022-01-10 09:00:00,0.15008
10.396,0.24837,0.08278,0,2022-01-10 09:30:00,2022-01-10 09:30:00,0.165575
10.417,0.25185,0.063154,0,2022-01-10 10:00:00,2022-01-10 10:00:00,0.157502
10.438,0.21179,0.071917,0,2022-01-10 10:31:00,2022-01-10 10:30:00,0.1418535
10.458,0.13784,0.048084,0,2022-01-10 11:00:00,2022-01-10 11:00:00,0.092962
10.479,0.096499,0.057937,0,2022-01-10 11:30:00,2022-01-10 11:30:00,0.077218
10.5,0.037334,0.050816,0,2022-01-10 12:00:00,2022-01-10 12:00:00,0.044075
10.521,0.07183,0.0074605,0,2022-01-10 12:30:00,2022-01-10 12:30:00,0.03964525
10.542,0.015788,0,0,2022-01-10 13:00:00,2022-01-10 13:00:00,0.007894
10.562,0.02343,0,0,2022-01-10 13:29:00,2022-01-10 13:30:00,0.011715
10.583,0.020817,0,0,2022-01-10 14:00:00,2022-01-10 14:00:00,0.0104085
10.604,0.04932,0,0,2022-01-10 14:30:00,2022-01-10 14:30:00,0.02466
10.625,0.0046984,0,0,2022-01-10 15:00:00,2022-01-10 15:00:00,0.0023492
10.646,0.034451,0,0,2022-01-10 15:30:00,2022-01-10 15:30:00,0.0172255
10.667,0.015788,0,0,2022-01-10 16:00:00,2022-01-10 16:00:00,0.007894
10.688,0.0028496,0,0,2022-01-10 16:31:00,2022-01-10 16:30:00,0.0014248
10.708,0,0.0010989,0,2022-01-10 17:00:00,2022-01-10 17:00:00,0.00054945
10.729,0,0.010024,0.0031297,2022-01-10 17:30:00,2022-01-10 17:30:00,0.005012
10.75,0,0.029566,0.02026,2022-01-10 18:00:00,2022-01-10 18:00:00,0.014783
10.771,0.0037306,0.063136,0.10505,2022-01-10 18:30:00,2022-01-10 18:30:00,0.0334333
10.792,0.062873,0.16991,0.20203,2022-01-10 19:00:00,2022-01-10 19:00:00,0.1163915
10.812,0.054836,0.24942,0.26462,2022-01-10 19:29:00,2022-01-10 19:30:00,0.152128
10.833,0.079724,0.28712,0.21318,2022-01-10 20:00:00,2022-01-10 20:00:00,0.183422
10.854,0.10398,0.25279,0.11279,2022-01-10 20:30:00,2022-01-10 20:30:00,0.178385
10.875,0.11811,0.29048,0.061584,2022-01-10 21:00:00,2022-01-10 21:00:00,0.204295
10.896,0.14835,0.28537,0.071966,2022-01-10 21:30:00,2022-01-10 21:30:00,0.21686
10.917,0.16957,0.28682,0.060474,2022-01-10 22:00:00,2022-01-10 22:00:00,0.228195
10.938,0.1184,0.23918,0.047148,2022-01-10 22:31:00,2022-01-10 22:30:00,0.17879
10.958,0.17648,0.22501,0.047148,2022-01-10 23:00:00,2022-01-10 23:00:00,0.200745
10.979,0.12568,0.25886,0.040746,2022-01-10 23:30:00,2022-01-10 23:30:00,0.19227
11,0.22402,0.4765,0.06109,2022-01-11,2022-01-11,0.35026
11.021,0.17717,0.45465,0.055325,2022-01-11 00:30:00,2022-01-11 00:30:00,0.31591
11.042,0.19782,0.38387,0.055325,2022-01-11 01:00:00,2022-01-11 01:00:00,0.290845
11.062,0.20026,0.32786,0.06117,2022-01-11 01:29:00,2022-01-11 01:30:00,0.26406
11.083,0.1541,0.28405,0.050503,2022-01-11 02:00:00,2022-01-11 02:00:00,0.219075
11.104,0.10402,0.17896,0.069072,2022-01-11 02:30:00,2022-01-11 02:30:00,0.14149
11.125,0.14401,0.13306,0.077422,2022-01-11 03:00:00,2022-01-11 03:00:00,0.138535
11.146,0.1129,0.10942,0.09107,2022-01-11 03:30:00,2022-01-11 03:30:00,0.11116
11.167,0.052422,0.05106,0.051754,2022-01-11 04:00:00,2022-01-11 04:00:00,0.051741
11.188,0.056632,0.037536,0.05372,2022-01-11 04:31:00,2022-01-11 04:30:00,0.047084
11.208,0.067996,0.026191,0.035655,2022-01-11 05:00:00,2022-01-11 05:00:00,0.0470935
11.229,0.059258,0.018642,0.038367,2022-01-11 05:30:00,2022-01-11 05:30:00,0.03895
11.25,0.028195,0.020045,0.011419,2022-01-11 06:00:00,2022-01-11 06:00:00,0.02412
11.271,0.036977,0.0012704,0,2022-01-11 06:30:00,2022-01-11 06:30:00,0.0191237
11.292,0.066531,0.0077768,0.0031327,2022-01-11 07:00:00,2022-01-11 07:00:00,0.0371539
11.312,0.079723,0.019352,0.0031327,2022-01-11 07:29:00,2022-01-11 07:30:00,0.0495375
11.333,0.076472,0.01078,0.0031327,2022-01-11 08:00:00,2022-01-11 08:00:00,0.043626
11.354,0.11638,0,0,2022-01-11 08:30:00,2022-01-11 08:30:00,0.05819
11.375,0.10066,0,0,2022-01-11 09:00:00,2022-01-11 09:00:00,0.05033
11.396,0.089886,0,0,2022-01-11 09:30:00,2022-01-11 09:30:00,0.044943
11.417,0.13068,0.00086889,0,2022-01-11 10:00:00,2022-01-11 10:00:00,0.065774445
11.438,0.093444,0.050076,0,2022-01-11 10:31:00,2022-01-11 10:30:00,0.07176
11.458,0.10066,0.35937,0,2022-01-11 11:00:00,2022-01-11 11:00:00,0.230015
11.479,0.031942,0.76189,0,2022-01-11 11:30:00,2022-01-11 11:30:00,0.396916
11.5,0.026372,1.0332,0,2022-01-11 12:00:00,2022-01-11 12:00:00,0.529786
11.521,0,1.1544,0.049679,2022-01-11 12:30:00,2022-01-11 12:30:00,0.5772
11.542,0,1.2509,0.42082,2022-01-11 13:00:00,2022-01-11 13:00:00,0.62545
11.562,0.0015839,1.2331,1.1546,2022-01-11 13:29:00,2022-01-11 13:30:00,0.61734195
11.583,0.060656,1.1623,1.6705,2022-01-11 14:00:00,2022-01-11 14:00:00,0.611478
11.604,0.12788,1.0887,1.8888,2022-01-11 14:30:00,2022-01-11 14:30:00,0.60829
11.625,0.19104,1.0247,1.8724,2022-01-11 15:00:00,2022-01-11 15:00:00,0.60787
11.646,0.22396,0.91549,1.7047,2022-01-11 15:30:00,2022-01-11 15:30:00,0.569725
11.667,0.23795,0.77115,1.4074,2022-01-11 16:00:00,2022-01-11 16:00:00,0.50455
11.688,0.21262,0.5968,1.077,2022-01-11 16:31:00,2022-01-11 16:30:00,0.40471
11.708,0.18086,0.42586,0.7719,2022-01-11 17:00:00,2022-01-11 17:00:00,0.30336
11.729,0.14341,0.23903,0.5228,2022-01-11 17:30:00,2022-01-11 17:30:00,0.19122
11.75,0.13551,0.12546,0.37648,2022-01-11 18:00:00,2022-01-11 18:00:00,0.130485
11.771,0.12328,0.12023,0.29598,2022-01-11 18:30:00,2022-01-11 18:30:00,0.121755
11.792,0.10817,0.10681,0.24492,2022-01-11 19:00:00,2022-01-11 19:00:00,0.10749
11.812,0.093605,0.12043,0.20106,2022-01-11 19:29:00,2022-01-11 19:30:00,0.1070175
11.833,0.086546,0.11336,0.17869,2022-01-11 20:00:00,2022-01-11 20:00:00,0.099953
11.854,0.077164,0.11768,0.15432,2022-01-11 20:30:00,2022-01-11 20:30:00,0.097422
11.875,0.11387,0.16755,0.1501,2022-01-11 21:00:00,2022-01-11 21:00:00,0.14071
11.896,0.11375,0.15165,0.14241,2022-01-11 21:30:00,2022-01-11 21:30:00,0.1327
11.917,0.094888,0.15163,0.12899,2022-01-11 22:00:00,2022-01-11 22:00:00,0.123259
11.938,0.073638,0.09005,0.10702,2022-01-11 22:31:00,2022-01-11 22:30:00,0.081844
11.958,0.054263,0.062615,0.065198,2022-01-11 23:00:00,2022-01-11 23:00:00,0.058439
11.979,0.043547,0.061291,0.050141,2022-01-11 23:30:00,2022-01-11 23:30:00,0.052419
12,0.04041,0.062913,0.063376,2022-01-12,2022-01-12,0.0516615
12.021,0.09719,0.069132,0.068525,2022-01-12 00:30:00,2022-01-12 00:30:00,0.083161
12.042,0.075456,0.055523,0.080508,2022-01-12 01:00:00,2022-01-12 01:00:00,0.0654895
12.062,0.094116,0.041397,0.062123,2022-01-12 01:29:00,2022-01-12 01:30:00,0.0677565
12.083,0.098694,0.043831,0.055914,2022-01-12 02:00:00,2022-01-12 02:00:00,0.0712625
12.104,0.11455,0.055167,0.039009,2022-01-12 02:30:00,2022-01-12 02:30:00,0.0848585
12.125,0.13657,0.052028,0.049917,2022-01-12 03:00:00,2022-01-12 03:00:00,0.094299
12.146,0.057662,0.036234,0.039009,2022-01-12 03:30:00,2022-01-12 03:30:00,0.046948
12.167,0.092012,0.016986,0.028671,2022-01-12 04:00:00,2022-01-12 04:00:00,0.054499
12.188,0.086123,0.0087032,0.0073533,2022-01-12 04:31:00,2022-01-12 04:30:00,0.0474131
12.208,0.066408,0.010601,0.0031297,2022-01-12 05:00:00,2022-01-12 05:00:00,0.0385045
12.229,0.061184,0.0018244,0,2022-01-12 05:30:00,2022-01-12 05:30:00,0.0315042
12.25,0.060741,0.015116,0.010031,2022-01-12 06:00:00,2022-01-12 06:00:00,0.0379285
12.271,0.082099,0.002871,0.016228,2022-01-12 06:30:00,2022-01-12 06:30:00,0.042485
12.292,0.097525,0.002871,0.011378,2022-01-12 07:00:00,2022-01-12 07:00:00,0.050198
12.312,0.064631,0.0087339,0,2022-01-12 07:29:00,2022-01-12 07:30:00,0.03668245
12.333,0.10977,0.00086677,0,2022-01-12 08:00:00,2022-01-12 08:00:00,0.055318385
12.354,0.11204,0,0,2022-01-12 08:30:00,2022-01-12 08:30:00,0.05602
12.375,0.11242,0,0,2022-01-12 09:00:00,2022-01-12 09:00:00,0.05621
12.396,0.062469,0.0063059,0,2022-01-12 09:30:00,2022-01-12 09:30:00,0.03438745
12.417,0.022469,0.10908,0,2022-01-12 10:00:00,2022-01-12 10:00:00,0.0657745
12.438,0,0.6687,0,2022-01-12 10:31:00,2022-01-12 10:30:00,0.33435
12.458,0,1.3121,0,2022-01-12 11:00:00,2022-01-12 11:00:00,0.65605
12.479,0,1.5633,0.16502,2022-01-12 11:30:00,2022-01-12 11:30:00,0.78165
12.5,0,1.4802,0.86367,2022-01-12 12:00:00,2022-01-12 12:00:00,0.7401
12.521,0.065669,1.4177,1.8266,2022-01-12 12:30:00,2022-01-12 12:30:00,0.7416845
12.542,0.33448,1.6088,2.8521,2022-01-12 13:00:00,2022-01-12 13:00:00,0.97164
12.562,0.84925,1.7317,3.7676,2022-01-12 13:29:00,2022-01-12 13:30:00,1.290475
12.583,1.2113,1.7715,3.9424,2022-01-12 14:00:00,2022-01-12 14:00:00,1.4914
12.604,1.4124,1.715,3.632,2022-01-12 14:30:00,2022-01-12 14:30:00,1.5637
12.625,1.3875,1.5315,3.2002,2022-01-12 15:00:00,2022-01-12 15:00:00,1.4595
