Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
5.3125,0,0,0,0,0.063201,0.08938,0,0,0,0,0,0,0,0.1264
5.3333,0,0,0,0,0.063201,0.08938,0,0,0,0,0,0,0,0.1264
5.3542,0,0,0,0,0.050405,0.071283,0,0,0,0,0,0,0,0.10081
5.375,0,0,0,0,0.050405,0.071283,0,0,0,0,0,0,0,0.10081
5.3958,0,0,0,0,0.044234,0.062556,0,0,0,0,0,0,0,0.088467
5.4167,0,0,0,0,0.032405,0.045828,0,0,0,0,0,0,0,0.06481
5.4375,0.0025837,0.004475,0,0,0.016228,0.02295,0.007751,0,0,0,0,0,0,0.032456
5.4583,0.26147,0.45289,0,0,0.056731,0.080229,0.78442,0,0,0,0,0,0,0.11346
5.4792,0.7736,1.3399,0.037946,0.065724,0.14219,0.20109,2.3208,0,0,0,0.11384,0,0,0.28438
5.5,2.1662,3.4941,0.12906,0.22354,0.30365,0.42943,6.197,0,0.30153,0,0.38718,0,0,0.6073
5.5208,3.8424,5.4503,0.19853,0.34386,0.58455,0.82667,10.08,0,1.447,0,0.59558,0,0,1.1691
5.5417,5.5797,7.0069,0.25039,0.43369,0.98307,1.3903,13.444,0,3.2955,0,0.75117,0,0,1.9661
5.5625,8.0554,9.4664,0.26831,0.46473,1.7659,2.4974,18.482,0,5.6842,0,0.80493,0,0,3.5319
5.5833,8.45,8.4145,0.29885,0.51762,2.2841,3.2302,16.829,0,8.5214,0,0.89654,0,0,4.5682
5.6042,8.7198,7.9233,0.29267,0.50693,2.5633,3.625,15.478,0,10.681,0,0.87802,0,0,5.1265
5.625,8.627,7.6387,0.28653,0.49629,2.6352,3.7267,14.531,0,11.35,0,0.8596,0,0,5.2704
5.6458,8.2872,7.248,0.22698,0.39315,2.4046,3.4006,13.444,0,11.418,0,0.68095,0,0,4.8091
5.6667,8.1301,7.047,0.17101,0.29619,2.0836,2.9467,12.488,0,11.902,0,0.51302,0,0,4.1673
5.6875,7.9191,6.8762,0.10913,0.18902,1.6746,2.3682,11.38,0,12.377,0,0.32739,0,0,3.3492
5.7083,8.027,7.1289,0.050066,0.086717,1.2721,1.799,10.46,0,13.621,0,0.1502,0,0,2.5441
5.7292,8.2461,7.8519,0,0,0.88397,1.2501,9.105,0,15.633,0,0,0,0,1.7679
5.75,6.8736,6.8111,0,0,0.5954,0.84203,7.0004,0,13.621,0,0,0,0,1.1908
5.7708,5.6582,5.894,0,0,0.40848,0.57767,5.212,0,11.763,0,0,0,0,0.81695
5.7917,4.8055,5.4203,0,0,0.28542,0.40365,3.7356,0,10.681,0,0,0,0,0.57084
5.8125,4.029,4.9809,0,0,0.22379,0.31649,2.4889,0,9.5981,0,0,0,0,0.44759
5.8333,3.3929,4.5181,0,0,0.20684,0.29251,1.6573,0,8.5214,0,0,0,0,0.41367
5.8542,2.7166,3.8622,0,0,0.17385,0.24586,1.0121,0,7.1379,0,0,0,0,0.3477
5.875,2.3437,3.4997,0,0,0.16581,0.23449,0.66451,0,6.3665,0,0,0,0,0.33162
5.8958,1.8998,3.0372,0,0,0.14998,0.2121,0.29672,0,5.4027,0,0,0,0,0.29995
5.9167,1.629,2.7209,0,0,0.1345,0.19021,0.11693,0,4.7702,0,0,0,0,0.26899
5.9375,1.3904,2.4082,0,0,0.1269,0.17946,0,0,4.1712,0,0,0,0,0.25379
5.9583,1.2147,2.104,0,0,0.11198,0.15837,0,0,3.6442,0,0,0,0,0.22397
5.9792,1.0482,1.8156,0,0,0.11198,0.15837,0,0,3.1447,0,0,0,0,0.22397
6,0.81966,0.92078,0.017121,0.020094,0.092021,0.037399,0.55857,0.057626,1.8428,0.039244,0.012119,0,0.11847,0.065576
6.0208,0.70765,0.79285,0.01878,0.018078,0.085415,0.028055,0.47434,0.057626,1.591,0.039244,0.012119,0.0049776,0.10525,0.065576
6.0417,0.63285,0.7221,0.014869,0.011516,0.0727,0.010074,0.41332,0.045997,1.4392,0.027512,0.012119,0.0049776,0.079823,0.065576
6.0625,0.51888,0.61118,0.017489,0.011471,0.073278,0.026991,0.31604,0.034916,1.2057,0.027512,0.019979,0.0049776,0.092364,0.054193
6.0833,0.37043,0.42728,0.0080655,0.0036672,0.05546,0.017254,0.22491,0.034916,0.85146,0.0071002,0.012119,0.0049776,0.06766,0.043259
6.1042,0.2991,0.35443,0.022566,0.0094288,0.050249,0.024623,0.17362,0.02448,0.69919,0.027512,0.028493,0.011693,0.06766,0.032839
6.125,0.27668,0.33404,0.0057455,0.0011767,0.030929,0.035334,0.17362,0.006319,0.65011,0.0071002,0.0051587,0.0049776,0.055914,0.0059439
6.1458,0.19814,0.2368,0.010304,0.0027827,0.027957,0.039537,0.12529,0.006319,0.46281,0.0071002,0.012119,0.011693,0.055914,0
6.1667,0.16164,0.19277,0.011178,0.0057797,0.022316,0.031559,0.10993,0,0.37499,0.016684,0.0051587,0.011693,0.044631,0
6.1875,0.1173,0.13939,0.0033788,0.0029275,0.019912,0.019754,0.080509,0,0.27139,0,0.0051587,0.0049776,0.03388,0.0059439
6.2083,0.053087,0.053085,0.0040259,0.0036445,0.011877,0.016797,0.053092,0,0.10617,0.0071002,0,0.0049776,0.023754,0
6.2292,0.031296,0.026631,0.0057455,0.0011767,0.014186,0.0003126,0.028249,0.006319,0.05932,0.0071002,0.0051587,0.0049776,0.014407,0.013965
6.25,0.0021063,0.0036483,0.014869,0.011516,0.010048,0.0055386,0,0.006319,0,0.027512,0.012119,0.0049776,0.0061319,0.013965
6.2708,0.0057102,0.0098903,0.017489,0.011471,0.0029719,0.004203,0.01713,0,0,0.027512,0.019979,0.0049776,0,0.0059439
6.2917,0,0,0.0040396,0.0069968,0.016419,0.02322,0,0,0,0,0.012119,0,0,0.032839
6.3125,0,0,0.016536,0.018212,0.016419,0.02322,0,0,0,0.0071002,0.03753,0.0049776,0,0.032839
6.3333,0,0,0.011864,0.014832,0.0069823,0.0098745,0,0,0,0.0071002,0.028493,0,0,0.013965
6.3542,0,0,0.0064063,0.0060891,0,0,0,0,0,0.0071002,0.012119,0,0,0
6.375,0.017697,0.030653,0.0023667,0.0040993,0,0,0.053092,0,0,0.0071002,0,0,0,0
6.3958,0.26234,0.25451,0.0055612,0.0096323,0,0,0.2788,0,0.50823,0.016684,0,0,0,0
6.4167,1.1936,1.1896,0.062012,0.084706,0,0,1.2015,0,2.3792,0.027512,0.15852,0,0,0
6.4375,2.8622,2.4821,0.14871,0.22445,0.060469,0.076845,4.1646,0,4.4221,0.039244,0.40689,0,0.0061319,0.11481
6.4583,5.5841,4.9482,0.41778,0.43744,0.56633,0.78054,9.424,0,7.3283,0.027512,0.89062,0.3352,0.014407,1.1183
6.4792,10.524,9.3533,0.67892,0.65775,1.636,2.3137,17.888,0,13.683,0.016684,1.3321,0.68799,0,3.2721
6.5,9.1225,NaN,0.84594,0.82334,2.8774,4.0693,18.245,0,NaN,0,1.6446,0.89317,0,5.7548
6.5208,7.1638,NaN,0.859,0.83429,3.4114,4.8244,14.328,0,NaN,0,1.6662,0.91086,0,6.8227
6.5417,9.9352,8.6065,0.91312,0.88857,3.149,4.2859,14.701,0,15.105,0,1.7749,0.96445,0.11847,6.1796
6.5625,9.7029,8.4029,0.95024,0.89329,3.5078,4.63,14.551,0,14.558,0.016684,1.7969,1.0371,0.23391,6.7816
6.5833,7.6463,6.6502,0.92552,0.82371,3.5805,4.6435,12.082,0,10.857,0.051704,1.6877,1.0371,0.29704,6.8639
6.6042,6.5682,5.8398,0.85697,0.7094,2.8254,3.458,11.174,0,8.5305,0.10705,1.5174,0.9465,0.38022,5.2705
6.625,5.6419,5.016,0.81257,0.61444,2.2216,2.5056,9.5972,0,7.3283,0.16905,1.3931,0.87557,0.44985,3.9933
6.6458,5.1052,4.462,0.75916,0.49926,1.9703,2.0997,8.2597,0,7.0558,0.25368,1.252,0.77187,0.48563,3.455
6.6667,4.4309,3.8671,0.66254,0.32057,1.7093,1.6268,7.126,0,6.1667,0.36379,1.0012,0.62262,0.55902,2.8596
6.6875,3.6938,3.2512,0.54486,0.16412,1.3195,1.0224,6.1212,0,4.9603,0.48187,0.73115,0.42156,0.59659,2.0424
6.7083,2.8799,2.5898,0.45094,0.2082,0.93441,0.47775,5.0176,0,3.622,0.60702,0.53127,0.21454,0.59659,1.2722
6.7292,2.1256,1.9584,0.396,0.35561,0.63414,0.10623,3.8567,0,2.52,0.78386,0.31881,0.085327,0.55902,0.70926
6.75,1.2792,1.2452,0.35691,0.47785,0.40491,0.16563,2.4873,0,1.3503,0.89979,0.17095,0,0.52203,0.28779
6.7708,0.64396,0.7511,0.36128,0.55093,0.27859,0.26739,1.4691,0,0.46281,0.99538,0.088451,0,0.46767,0.089515
6.7917,0.33097,0.55677,0.39514,0.62719,0.23445,0.25492,0.97377,0,0.019134,1.1183,0.067097,0,0.41471,0.054193
6.8125,0.21529,0.3729,0.42882,0.68545,0.18459,0.25264,0.64588,0,0,1.2194,0.067097,0,0.36323,0.0059439
6.8333,0.13777,0.23863,0.44595,0.71509,0.15666,0.22155,0.41332,0,0,1.2708,0.067097,0,0.31332,0
6.8542,0.11663,0.18929,0.46679,0.74229,0.14852,0.21004,0.33503,0.014847,0,1.3227,0.077629,0,0.29704,0
6.875,0.08313,0.12339,0.48431,0.77259,0.12469,0.17634,0.22491,0.02448,0,1.3753,0.077629,0,0.24939,0
6.8958,0.078801,0.099352,0.48431,0.77259,0.1018,0.14396,0.19041,0.045997,0,1.3753,0.077629,0,0.20359,0
6.9167,0.065009,0.06278,0.48963,0.79066,0.087097,0.12317,0.12529,0.069734,0,1.4018,0.067097,0,0.17419,0
6.9375,0.05426,0.046999,0.48963,0.79066,0.072893,0.10309,0.080509,0.082271,0,1.4018,0.067097,0,0.14579,0
6.9583,0.058336,0.054704,0.51094,0.81867,0.052626,0.074425,0.066522,0.10849,0,1.4552,0.077629,0,0.10525,0
6.9792,0.067522,0.068027,0.4951,0.80878,0.046182,0.065311,0.066522,0.13604,0,1.4284,0.056881,0,0.092364,0
7,0.0057224,0.0099115,0.010063,0.0091838,0.04075,0.038146,0.017167,0,0,0.017992,0.012198,0,0.067723,0.013777
7.0208,0.00827,0.014324,0.010063,0.0091838,0.039341,0.023511,0,0.02481,0,0.017992,0.012198,0,0.055966,0.022716
7.0417,0.0168,0.016098,0.0025521,0.0044204,0.033694,0.015526,0.0073058,0.035387,0.0077077,0.0076563,0,0,0.044673,0.022716
7.0625,0.020544,0.022582,0.0042828,0.0039083,0.023844,0.014237,0.0073058,0.046619,0.0077077,0.0076563,0.0051922,0,0.033911,0.013777
7.0833,0.025191,0.030018,0.0025521,0.0044204,0.023246,0.00074993,0.017167,0.058405,0,0.0076563,0,0,0.023776,0.022716
7.1042,0.031851,0.033956,0.0083635,0.010472,0.014099,0.0004545,0.017167,0.070678,0.0077077,0,0.020109,0.0049815,0.01442,0.013777
7.125,0.044169,0.046467,0.016601,0.0043726,0.0072101,0.010197,0.028309,0.096489,0.0077077,0.017992,0.020109,0.011702,0.01442,0
7.1458,0.047637,0.042613,0.011724,0.006518,0.0072101,0.010197,0.028309,0.096489,0.018112,0.017992,0.012198,0.0049815,0.01442,0
7.1667,0.047637,0.042613,0.0057263,0.0061328,0.0030688,0.0043399,0.028309,0.096489,0.018112,0,0.012198,0.0049815,0.0061376,0
7.1875,0.060648,0.054667,0.013964,0.003497,0.0029321,0.0041466,0.028309,0.12377,0.02987,0.017992,0.012198,0.011702,0,0.0058642
7.2083,0.056934,0.058225,0.024314,0.015311,0,0,0.017167,0.12377,0.02987,0.0076563,0.037774,0.027512,0,0
7.2292,0.058356,0.069798,0.041213,0.032328,0,0,0.0073058,0.13789,0.02987,0.017992,0.078135,0.027512,0,0
7.25,0.063165,0.078029,0.035216,0.039633,0.0068887,0.0097421,0.0073058,0.15232,0.02987,0,0.078135,0.027512,0,0.013777
7.2708,0.060729,0.080712,0.061164,0.076727,0,0,0,0.15232,0.02987,0,0.14726,0.036237,0,0
7.2917,0.065633,0.089073,0.035216,0.039633,0,0,0,0.16703,0.02987,0,0.078135,0.027512,0,0
7.3125,0.065633,0.089073,0.031682,0.03396,0,0,0,0.16703,0.02987,0,0.067534,0.027512,0,0
7.3333,0.065633,0.089073,0.028254,0.028633,0,0,0,0.16703,0.02987,0,0.057251,0.027512,0,0
7.3542,0.060729,0.080712,0,0,0,0,0,0.15232,0.02987,0,0,0,0,0
7.375,0.050773,0.087941,0,0,0,0,0,0.15232,0,0,0,0,0,0
7.3958,0.032163,0.055708,0,0,0,0,0,0.096489,0,0,0,0,0,0
7.4167,0.023559,0.040806,0.006703,0.01161,0,0,0,0.070678,0,0,0.020109,0,0,0
7.4375,0.011796,0.020431,0.12128,0.14265,0,0,0,0.035387,0,0,0.27844,0.085394,0,0
7.4583,0.19477,0.31618,0.42786,0.39244,0.20398,0.2253,0.5598,0.0064041,0.018112,0,0.77106,0.51252,0.044673,0.36329
7.4792,0.83461,0.93381,0.65039,0.59318,0.85038,0.95603,1.8432,0,0.66067,0,1.1616,0.78956,0.17436,1.5264
7.5,1.9334,1.879,0.75965,0.70857,1.465,1.5577,3.7528,0,2.0474,0,1.4027,0.87628,0.36357,2.5665
7.5208,3.3713,2.9474,0.79913,0.74925,2.1129,1.5698,5.4611,0,4.6526,0,1.4858,0.9116,1.0028,3.2229
7.5417,4.9896,4.2962,0.8202,0.77854,2.2436,0.73133,7.2447,0.035387,7.6887,0,1.549,0.9116,1.7265,2.7607
7.5625,5.8152,5.0435,0.90415,0.83846,3.0085,0.60053,7.8585,0.070678,9.5165,0,1.6561,1.0564,2.5839,3.4332
7.5833,5.3568,4.6853,0.91552,0.83479,3.3809,0.16018,6.9472,0.083385,9.0399,0,1.6345,1.1121,3.2676,3.4941
7.6042,4.6514,3.9983,0.85974,0.76997,3.4927,0.12709,6.2765,0.096489,7.5812,0,1.4858,1.0934,3.5826,3.4028
7.625,3.8741,3.2664,0.81216,0.71782,3.2948,0.22694,5.5492,0.10996,5.9632,0,1.3616,1.0749,3.4553,3.1343
7.6458,3.275,2.7169,0.76565,0.66944,2.976,0.01786,4.8621,0.13789,4.825,0,1.2406,1.0564,2.9634,2.9886
7.6667,2.6837,2.219,0.69597,0.60785,2.4085,0.069562,4.058,0.12377,3.8694,0,1.1227,0.96524,2.3593,2.4576
7.6875,2.1521,1.7772,0.59124,0.5128,1.7697,0.096542,3.3483,0.10996,2.9979,0,0.91497,0.85876,1.7014,1.838
7.7083,1.7339,1.4004,0.51452,0.44559,1.2501,0.068536,2.7572,0.13789,2.3066,0,0.77106,0.77249,1.2016,1.2985
7.7292,1.3297,1.0337,0.44645,0.38664,0.86503,0.014179,2.1449,0.16703,1.6772,0,0.66729,0.67205,0.85501,0.87506
7.75,0.9921,0.68587,0.37576,0.32603,0.62194,0.073743,1.5558,0.22848,1.192,0,0.58367,0.54361,0.67408,0.56979
7.7708,0.71952,0.44652,0.29281,0.2556,0.50144,0.0039515,1.1012,0.22848,0.82889,0,0.47125,0.40719,0.50424,0.49865
7.7917,0.61983,0.37815,0.25813,0.22669,0.50151,0.1222,1.0007,0.24444,0.61437,0,0.42482,0.34957,0.4151,0.58792
7.8125,0.59716,0.33179,0.2658,0.2281,0.44927,0.145,0.95138,0.29364,0.54644,0.0076563,0.44017,0.34957,0.34674,0.5518
7.8333,0.53957,0.23716,0.29347,0.23662,0.34664,0.046714,0.78404,0.31046,0.52422,0.02967,0.48696,0.36379,0.31361,0.37968
7.8542,0.55463,0.17917,0.35792,0.24763,0.31475,0.021694,0.73776,0.37969,0.54644,0.084575,0.56728,0.4219,0.33009,0.29941
7.875,0.63132,0.19968,0.43245,0.26305,0.27682,0.075325,0.85476,0.47032,0.56888,0.14819,0.66729,0.48187,0.33009,0.22356
7.8958,0.70177,0.17776,0.511,0.23562,0.2667,0.16105,0.90274,0.56514,0.63742,0.25496,0.71872,0.5593,0.38058,0.15282
7.9167,0.67963,0.17574,0.51639,0.26123,0.28515,0.087102,0.87866,0.54585,0.61437,0.23636,0.75351,0.5593,0.34674,0.22356
7.9375,0.79953,0.21768,0.61573,0.23573,0.35824,0.10518,1.0506,0.66385,0.68413,0.35219,0.80645,0.68855,0.43261,0.28387
7.9583,0.72496,0.21787,0.53959,0.2207,0.26953,0.085638,0.97595,0.58457,0.61437,0.29304,0.71872,0.60702,0.33009,0.20898
7.9792,0.54802,0.14461,0.36369,0.18078,0.17023,0.014448,0.71488,0.47032,0.45888,0.16513,0.51875,0.40719,0.16001,0.18044
8,0.078168,0.03369,0.077037,0.0078856,0.1515,0.082897,0.11447,0.047909,0.072126,0.085145,0.069394,0.076573,0.092883,0.21012
8.0208,0.2868,0.036817,0.31474,0.0003867,0.23308,0.092853,0.32923,0.26792,0.26325,0.31462,0.31517,0.31442,0.29873,0.16742
8.0417,0.018425,0.031913,0.0065541,0.0060603,0.16151,0.21969,0.055275,0,0,0.0077077,0,0.011955,0.0061662,0.31685
8.0625,0,0,0.0017782,0.0030799,0.050587,0.071541,0,0,0,0,0.0053345,0,0,0.10117
8.0833,0.076369,0.020926,0.086028,0.029294,0.073028,0.039805,0.098911,0.072636,0.05756,0.056144,0.11469,0.087247,0.044882,0.10117
8.1042,0.10564,0.022302,0.12889,0.041756,0.0444,0.016727,0.13047,0.099167,0.087297,0.10047,0.17683,0.10938,0.056228,0.032573
8.125,0.12735,0.033006,0.14185,0.031356,0.055474,0.017771,0.16366,0.099167,0.11922,0.11628,0.17683,0.13244,0.068041,0.042908
8.1458,0.086281,0.013167,0.11217,0.013325,0.017035,0.024091,0.098911,0.072636,0.087297,0.10047,0.12668,0.10938,0.03407,0
8.1667,0.053178,0.0097999,0.083026,0.011181,0.014892,0.012722,0.041952,0.060022,0.05756,0.070349,0.091483,0.087247,0.023887,0.0058959
8.1875,0.085578,0.013393,0.10054,0.0023862,0.023363,0.00074165,0.098911,0.085698,0.072126,0.10047,0.10296,0.098187,0.023887,0.022838
8.2083,0.070839,0.014135,0.085704,0.015595,0.03412,0.027765,0.06926,0.085698,0.05756,0.10047,0.069394,0.087247,0.014487,0.053753
8.2292,0.080184,0.021041,0.089335,0.010251,0.062531,0.05465,0.083825,0.099167,0.05756,0.10047,0.080288,0.087247,0.023887,0.10117
8.25,0.099414,0.027544,0.092982,0.011052,0.03882,0.021119,0.098911,0.12721,0.072126,0.10047,0.080288,0.098187,0.023887,0.053753
8.2708,0.1068,0.05346,0.084242,0.014418,0.14223,0.18066,0.16366,0.099167,0.05756,0.085145,0.069394,0.098187,0.014487,0.26998
8.2917,0.10217,0.060044,0.060445,0.014465,0.086793,0.11402,0.16366,0.099167,0.043685,0.056144,0.048618,0.076573,0.0061662,0.16742
8.3125,0.1052,0.029945,0.057176,0.018901,0.066514,0.085344,0.13047,0.11301,0.072126,0.056144,0.038812,0.076573,0.0061662,0.12686
8.3333,0.080587,0.031959,0.038905,0.024069,0.086793,0.11402,0.098911,0.099167,0.043685,0.02987,0.020661,0.066185,0.0061662,0.16742
8.3542,0.057247,0.036743,0.018378,0.018512,0.044394,0.062782,0.041952,0.099167,0.030622,0.018112,0,0.037021,0,0.088787
8.375,0.039245,0.052718,0,0,0.070062,0.099083,0,0.099167,0.018568,0,0,0,0,0.14012
8.3958,0.033056,0.057254,0,0,0.090714,0.12829,0,0.099167,0,0,0,0,0,0.18143
8.4167,0.033056,0.057254,0,0,0.044394,0.062782,0,0.099167,0,0,0,0,0,0.088787
8.4375,0.028566,0.049478,0,0,0.10506,0.14858,0,0.085698,0,0,0,0,0,0.21012
8.4583,0.012122,0.020996,0,0,0.097832,0.13835,0,0.036365,0,0,0,0,0,0.19566
8.4792,0.0084985,0.01472,0,0,0.0029479,0.004169,0,0.025495,0,0,0,0,0,0.0058959
8.5,0,0,0.0093687,0.016227,0,0,0,0,0,0,0,0.028106,0,0
8.5208,0,0,0.027302,0.042753,0,0,0,0,0,0,0.0053345,0.076573,0,0
8.5417,0,0,0.018703,0.032394,0,0,0,0,0,0,0,0.056108,0,0
8.5625,0,0,0.01234,0.021374,0,0,0,0,0,0,0,0.037021,0,0
8.5833,0,0,0.0039849,0.0069021,0,0,0,0,0,0,0,0.011955,0,0
8.6042,0,0,0.0039849,0.0069021,0,0,0,0,0,0,0,0.011955,0,0
8.625,0,0,0.0065695,0.011379,0,0,0,0,0,0,0,0.019709,0,0
8.6458,0,0,0.0039849,0.0069021,0.017035,0.024091,0,0,0,0,0,0.011955,0.03407,0
8.6667,0,0,0.0039849,0.0069021,0.040136,0.056761,0,0,0,0,0,0.011955,0.080272,0
8.6875,0,0,0.0016963,0.0029381,0.052923,0.074844,0,0,0,0,0,0.0050889,0.10585,0
8.7083,0,0,0,0,0.052923,0.074844,0,0,0,0,0,0,0.10585,0
8.7292,0,0,0,0,0.046442,0.065678,0,0,0,0,0,0,0.092883,0
8.75,0,0,0,0,0.043084,0.052592,0,0,0,0,0,0,0.080272,0.0058959
8.7708,0,0,0,0,0.03504,0.029964,0,0,0,0,0,0,0.056228,0.013852
8.7917,0,0,0,0,0.036968,0.043943,0,0,0,0,0,0,0.068041,0.0058959
8.8125,0.0026338,0.0045619,0,0,0.050307,0.02508,0,0,0.0079014,0,0,0,0.068041,0.032573
8.8333,0.0061894,0.01072,0,0,0.055474,0.017771,0,0,0.018568,0,0,0,0.068041,0.042908
8.8542,0.0061894,0.01072,0,0,0.051555,0.040612,0,0,0.018568,0,0,0,0.080272,0.022838
8.875,0.016755,0.023553,0,0,0.057861,0.049529,0,0.0065807,0.043685,0,0,0,0.092883,0.022838
8.8958,0.029196,0.037974,0.0016963,0.0029381,0.059849,0.065049,0,0.015462,0.072126,0,0,0.0050889,0.10585,0.013852
8.9167,0.036164,0.036063,0.0065695,0.011379,0.09129,0.020585,0,0.036365,0.072126,0,0,0.019709,0.10585,0.076734
8.9375,0.041221,0.043851,0.0065695,0.011379,0.092089,0.038247,0,0.036365,0.087297,0,0,0.019709,0.11913,0.065044
8.9583,0.059748,0.059611,0.01234,0.021374,0.07329,0.084058,0,0.060022,0.11922,0,0,0.037021,0.13273,0.013852
8.9792,0.066482,0.05607,0.015458,0.026773,0.089591,0.080636,0.0075888,0.072636,0.11922,0,0,0.046373,0.14661,0.032573
9,0.06315,0.074568,0.048454,0.042471,0.050354,0.037112,0.14541,0,0.044037,0,0.079231,0.066132,0.024112,0.076596
9.0208,0.081919,0.07124,0.069346,0.054963,0.029566,0.022258,0.16203,0.025698,0.058024,0.0076819,0.11318,0.087177,0.045305,0.013827
9.0417,0.081919,0.07124,0.076744,0.054234,0.03891,0.0090445,0.16203,0.025698,0.058024,0.018052,0.125,0.087177,0.045305,0.032514
9.0625,0.095563,0.063031,0.096271,0.048619,0.055757,0.01828,0.16203,0.036654,0.088002,0.042468,0.13706,0.10929,0.068683,0.042831
9.0833,0.11303,0.045117,0.11726,0.041705,0.056772,0.034306,0.16203,0.073214,0.10384,0.070113,0.14933,0.13234,0.08103,0.032514
9.1042,0.13299,0.031231,0.14389,0.043619,0.064822,0.059432,0.16203,0.099957,0.13699,0.10013,0.18737,0.14418,0.10685,0.022797
9.125,0.069098,0.030798,0.085438,0.028652,0.041255,0.038789,0.097931,0.036654,0.072708,0.055955,0.11318,0.087177,0.068683,0.013827
9.1458,0.02933,0.013045,0.041175,0.025474,0.018969,0.0072727,0.041538,0.015585,0.030868,0.018052,0.068481,0.036991,0.024112,0.013827
9.1667,0.018156,0.011253,0.034729,0.020812,0.014225,0.00056341,0.029118,0.0066328,0.018717,0.018052,0.058053,0.028084,0.014624,0.013827
9.1875,0.010752,0.0060174,0.027915,0.020149,0.0060547,0.00023963,0.017657,0.0066328,0.0079649,0.0076819,0.047979,0.028084,0.0062242,0.0058853
9.2083,0.010752,0.0060174,0.022274,0.0059494,0.0031121,0.0044011,0.017657,0.0066328,0.0079649,0.018052,0.029079,0.019693,0.0062242,0
9.2292,0.0022109,0.0038294,0.0083782,0.0036911,0,0,0,0.0066328,0,0.0076819,0.012368,0.0050849,0,0
9.25,0.016057,0.022315,0.0043155,0.0039279,0.038298,0.054161,0.041538,0.0066328,0,0.0076819,0.0052646,0,0,0.076596
9.2708,0.042645,0.061224,0,0,0.050496,0.071412,0.11334,0.0066328,0.0079649,0,0,0,0,0.10099
9.2917,0.083387,0.14443,0,0,0.056833,0.080374,0.25016,0,0,0,0,0,0,0.11367
9.3125,0.086042,0.14219,0,0,0.039775,0.03557,0.25016,0,0.0079649,0,0,0,0.014624,0.064927
9.3333,0.027665,0.047918,0,0,0.0069134,0.0097771,0.082996,0,0,0,0,0,0,0.013827
9.3542,0.013846,0.023982,0,0,0,0,0.041538,0,0,0,0,0,0,0
9.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.3958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.4167,0,0,0.0067967,0.011772,0,0,0,0,0,0,0.02039,0,0,0
9.4375,0,0,0.015993,0.027701,0,0,0,0,0,0,0.047979,0,0,0
9.4583,0,0,0.082255,0.10493,0,0,0,0,0,0,0.20043,0.046336,0,0
9.4792,0,0,0.25938,0.24159,0,0,0,0,0,0,0.47799,0.30017,0,0
9.5,0,0,0.30904,0.27486,0,0,0,0,0,0,0.52618,0.40093,0,0
9.5208,0,0,0.29829,0.26248,0.066428,0.085141,0,0,0,0,0.49393,0.40093,0.0062242,0.12663
9.5417,0,0,0.31901,0.28036,0.26169,0.010514,0,0,0,0,0.52618,0.43086,0.26912,0.25425
9.5625,0,0,0.34656,0.31304,0.65425,0.14912,0,0,0,0,0.60882,0.43086,0.54881,0.7597
9.5833,0.024236,0.041978,0.36353,0.33498,0.76127,0.053019,0,0,0.072708,0,0.65973,0.43086,0.72378,0.79876
9.6042,0.15306,0.17632,0.34155,0.31113,0.83944,0.22118,0.11334,0,0.34585,0,0.60882,0.41584,0.99584,0.68305
9.625,0.25403,0.23905,0.33042,0.29707,0.8777,0.48336,0.28751,0,0.47457,0,0.57542,0.41584,1.2195,0.53591
9.6458,0.3314,0.30118,0.331,0.30216,0.8947,0.5575,0.40576,0,0.58843,0,0.59206,0.40093,1.2889,0.50048
9.6667,0.44642,0.41026,0.34602,0.30844,0.89537,0.65622,0.53235,0,0.80692,0,0.59206,0.446,1.3594,0.43134
9.6875,0.48539,0.43988,0.33042,0.29707,0.85386,0.71492,0.59848,0,0.85768,0,0.57542,0.41584,1.3594,0.34834
9.7083,0.38289,0.34233,0.19204,0.18533,0.68108,0.53822,0.48929,0,0.65939,0,0.36985,0.20628,1.0617,0.3005
9.7292,0.41881,0.36278,0.094171,0.084104,0.62953,0.48737,0.62092,0,0.63552,0,0.16181,0.1207,0.97415,0.2849
9.75,0.47316,0.41061,0.078388,0.070624,0.62182,0.49827,0.736,0,0.68347,0,0.13706,0.098108,0.97415,0.26949
9.7708,0.72767,0.5564,0.45172,0.21726,0.7538,0.78982,1.0821,0.08638,1.0146,0.27479,0.6942,0.38615,1.3123,0.19531
9.7917,0.70232,0.50964,0.37756,0.076415,0.71181,0.75053,1.0051,0.11391,0.98795,0.31355,0.46216,0.35697,1.2425,0.1811
9.8125,0.66437,0.46433,0.44432,0.17216,0.68185,0.72795,0.92962,0.12822,0.93528,0.33334,0.64265,0.35697,1.1966,0.16712
9.8333,0.21033,0.18245,0.045686,0.07913,0.33245,0.25326,0.32593,0,0.30505,0,0.13706,0,0.51154,0.15337
