"","doy","Season","Year","mean_t","mean_vpd","mean_swc","mean_gpp","mean_ET","mean_NEE","mean_ppfd","mean_SWP","mean_PP","mean_DF","mean_3sap","N","se_t","se_vpd","se_GPP","se_swc","se_ET","se_SWP","se_PP","se_DF","se_3sap","se_ppfd"
"62",151,"Pre-monsoon",2023,12.75,1.24583406071429,7.24761904761905,11.0060717318571,4.33815910262391e-05,-8.62867434285714,1943.85714285714,7.03794285714286,2.5534,7.29871428571429,5.63001904761905,7,0.235179769133154,0.235394010790314,0.40775133555893,0.00579600589952555,3.19892857792332e-06,0.286988987558045,0.129754755853752,0.154125720835717,0.189591238643085,20.3720496799724
"63",152,"Pre-monsoon",2022,18.4714285714286,1.82329079757143,5.27301587301587,10.1467445784286,3.97159809933528e-05,-7.14580451928571,2023.57142857143,3.12274285714286,0.688745714285714,4.14408571428571,2.6518580952381,7,0.268881533228976,0.258779386816886,0.190347178085258,0.00409839507535175,1.19183629561147e-05,0.230937200139266,0.0187789564162025,0.202969046934762,0.150361388141503,22.5186241891939
"64",152,"Pre-monsoon",2023,10.7342857142857,0.969033586357143,7.14444444444444,14.43802528,4.15333300198251e-05,-12.3353384371429,1815.85714285714,6.35457142857143,1.73398571428571,6.73127142857143,4.93994285714286,7,0.330949982862158,0.327873165201972,0.502025113279844,0.00419960525565823,5.90589339061927e-06,0.433914250204591,0.186364224071052,0.276389771978671,0.298028031041495,34.0192022606201
"65",153,"Pre-monsoon",2022,19.5671428571429,1.97615307028571,5.23650793650794,9.62464658442857,6.0731743974344e-05,-6.86691204942857,2023.71428571429,2.73005714285714,0.619291428571429,4.01744285714286,2.45559714285714,7,0.332219909137323,0.676107010276605,0.380604327237162,0.00399462139432313,6.196037583592e-06,0.230710983759358,0.0293723466828897,0.166262703570703,0.139816381073996,22.5290439905747
"66",153,"Pre-monsoon",2023,13.9028571428571,1.04082059618571,7.03174603174603,14.3473051271429,5.51866111673469e-05,-11.9184999884286,1490.14285714286,6.85195714285714,1.92462857142857,7.11238571428571,5.29632380952381,7,0.305845543695898,0.3106571917271,0.741480509689133,0.00377853356007557,1.24570177039447e-05,0.273002398260129,0.105435199494841,0.129373945688957,0.166886300951277,126.913061463618
"67",154,"Pre-monsoon",2022,18.4685714285714,1.79813007871429,5.2,9.91460339442857,4.94574677836735e-05,-7.604880502,2019.28571428571,2.21312857142857,0.516114285714286,3.66138571428571,2.13020952380952,7,0.275667402873105,0.240654555760279,0.738813812309308,0.00242464322484435,1.72611466206125e-05,0.20305817101591,0.0199182603296027,0.16172812787805,0.127072667142145,22.3443977059919
"68",154,"Pre-monsoon",2023,17.0428571428571,1.532500283,6.95238095238095,14.0286811671429,6.9225967707483e-05,-11.2691626052857,1901.85714285714,7.84824285714286,2.20355714285714,7.5165,5.8561,7,0.412920575123769,0.479655752323371,0.48279006725423,0.00467288934726339,4.45838906387818e-06,0.224269905266318,0.0518804066930807,0.12245802973925,0.131034559034537,25.5356227104585
"69",155,"Pre-monsoon",2022,17.9642857142857,1.78140498171429,5.17777777777778,10.3691888208571,4.75165725708455e-05,-8.41285604942857,2030.71428571429,2.18092857142857,0.462268571428571,3.58732857142857,2.0768419047619,7,0.184917705542572,0.205293805206519,0.596287710295425,0.00342896333249092,2.17991064520405e-06,0.244897767508428,0.0268066098306415,0.174479403497656,0.148211101628576,21.0302664948292
"70",155,"Pre-monsoon",2023,18.2628571428571,1.65678297571429,6.87460317460317,11.6437013405714,6.20981436279883e-05,-8.65132344785714,1258.94285714286,7.41002857142857,1.90791428571429,7.39861428571429,5.57218571428571,7,0.490358053271447,0.757441519318837,0.947424236755781,0.00317460317460316,1.18069950805357e-05,0.269427288286598,0.109364984011754,0.204923795857981,0.19270946713278,226.091097165915
"71",156,"Pre-monsoon",2022,19.4085714285714,1.93137045657143,5.15873015873016,8.77553922528571,4.66475383037901e-05,-6.94904901842857,1997.85714285714,1.95335714285714,0.358354285714286,3.50328571428571,1.93833238095238,7,0.288794114926753,0.362197015266605,0.465304563540821,0.00317460317460326,4.07463307594928e-06,0.197100890115579,0.0176671601265958,0.127712313290404,0.1137622750577,27.497557096195
"72",156,"Pre-monsoon",2023,18.7857142857143,1.77107648057143,6.80634920634921,11.582016628,4.72931950157434e-05,-8.53933848657143,1870.14285714286,8.14818571428571,2.47484285714286,7.7485,6.12384285714286,7,0.236591441527545,0.365193963002559,0.723674759485314,0.00224478343233824,9.1315394766365e-06,0.173118795475647,0.0821986410997132,0.135799586225613,0.129135856584383,25.197721525329
"73",157,"Pre-monsoon",2022,21.57,2.00949562,5.13492063492063,7.95916874957143,5.92267555655977e-05,-6.02590536242857,2016.57142857143,1.13728857142857,0.14641,3.11115714285714,1.4649519047619,7,0.324323471684851,0.470963838385626,0.171624225595833,0.00289800294976291,1.23794508823121e-05,0.144440538901762,0.0150303510398444,0.147311002170728,0.101713992947382,21.9489202932813
"74",157,"Pre-monsoon",2023,17.1985714285714,1.66651223042857,6.67619047619048,11.3560920585714,4.89803123440233e-05,-8.63785970928571,1924.57142857143,8.36487142857143,2.71452857142857,7.71721428571429,6.2655380952381,7,0.293950340569778,0.423029358727125,0.877485548092377,0.00289800294976277,5.23619263098873e-06,0.190239688055791,0.0542730122984304,0.0996032520710506,0.112626218067645,42.5865265653112
"75",158,"Pre-monsoon",2022,21.6985714285714,1.96769921342857,5.13174603174603,7.05082208157143,5.03371679597668e-05,-5.05817391357143,2000.28571428571,0.95018,0.148571428571429,3.09141428571429,1.3967219047619,7,0.430030057484516,0.674374728589274,0.309736927255766,0.00158730158730158,5.1687964981049e-06,0.11122528119178,0.00567852908040514,0.105475570244334,0.0730360156348811,22.7864979712969
"76",158,"Pre-monsoon",2023,14.0771428571429,1.29607532445714,6.59523809523809,13.7551375771429,7.30812431900875e-05,-11.786202021,1937.71428571429,7.5096,2.22684285714286,6.94878571428571,5.56174285714286,7,0.503878832211694,0.889128988168448,0.702611655475833,0.00224478343233824,1.41399961713818e-05,0.538852041711955,0.15685214277745,0.292719169356644,0.329013847163147,20.8254815135715
"77",159,"Pre-monsoon",2022,23.7185714285714,2.19291789671429,5.11904761904762,7.64082573628571,7.86058311734694e-05,-5.36305731042857,1841.14285714286,0.71778,0.0627151428571429,3.07578571428571,1.28542695238095,7,0.369564921620704,0.685040975252241,0.678464546700887,0.00317460317460316,1.61290171752575e-05,0.0840183677197178,0.00477058889959925,0.0607598764402464,0.0475059166923452,106.616899529606
"78",159,"Pre-monsoon",2023,14.9685714285714,1.27970124328571,6.52380952380952,13.86842516,2.64968466227405e-05,-11.8757193742857,1934.85714285714,6.95151428571429,1.85378571428571,6.85545714285714,5.22025238095238,7,0.42391839158155,0.637051716740399,0.456173871738222,0.00289800294976277,1.44811612436376e-05,0.397584935776574,0.0972542089395754,0.216109181904428,0.235548407257943,22.3238379652021
"79",160,"Pre-monsoon",2022,20.9557142857143,1.71528980957143,5.08412698412698,4.96483579057143,7.08327233469388e-05,-2.71193853014286,893.5,1.05110571428571,0.130027142857143,3.15844285714286,1.44652523809524,7,0.232182780449832,0.442983190663605,0.351718708366001,0.00330423174518433,9.64841967438446e-06,0.0930507497950176,0.00617621309244308,0.14310823552413,0.0792727166342236,25.5140017581383
"80",160,"Pre-monsoon",2023,12.3814285714286,1.271651433,6.45555555555556,12.7772070477143,4.3761114955102e-05,-10.7840914701429,985.185714285714,6.35068571428571,1.78021428571429,6.60208571428571,4.91099523809524,7,0.328629394472808,0.313005189903698,1.29689457918343,0,6.64723974956206e-06,0.221606806914292,0.117488138060972,0.200110019059244,0.177325754168589,189.350771030371
"81",161,"Pre-monsoon",2022,23.4457142857143,2.16492302614286,5.06984126984127,1.32003844925571,7.47135098503401e-05,1.69621870344286,1143.78571428571,0.514525714285714,0.0343298571428571,2.60214285714286,1.05033280952381,7,0.377383581183574,0.639170471235608,0.396290300273746,0.00204919753767587,8.76449616494838e-06,0.063737558593895,0.00332822378217236,0.0386206326373109,0.027500808712097,283.803273101508
"82",161,"Pre-monsoon",2023,16.7942857142857,1.67518326342857,6.38888888888889,11.430991042,5.19527804233236e-05,-8.800953748,1941.28571428571,7.40818571428571,2.2304,7.15035714285714,5.59631428571429,7,0.252472130879328,0.305225875119459,0.635511222762969,0.00484928644968885,9.02834523444238e-06,0.152969080953934,0.0624940949591392,0.137660859771124,0.116501598612268,20.8414813998136
"83",162,"Pre-monsoon",2022,25.3857142857143,2.63958078671429,5.05555555555556,5.09623124742857,6.61707727346939e-05,-2.28858972722857,1829,0.675292857142857,0.0703388571428571,2.94678571428571,1.23080580952381,7,0.361997481856916,0.725029589684385,0.417667679317003,0.0048492864496887,8.30314295675588e-06,0.0697565984151247,0.0051288680939531,0.076648891609951,0.0486838041878436,64.1441828264745
"84",162,"Pre-monsoon",2023,13.7685714285714,1.25211859757143,6.33809523809524,10.9832907914286,3.61138455393586e-05,-8.46956030828571,1940.42857142857,6.23952857142857,2.27058571428571,6.42594285714286,4.97868571428571,7,0.309734360621581,0.543809152032246,0.318478889717944,0.00224478343233827,4.89254151649255e-06,0.403341307505363,0.14687118656216,0.23311909878362,0.259321156511889,20.9975703161979
"85",163,"Pre-monsoon",2022,23.32,2.23782234171429,5.03492063492063,6.19255694185714,6.45802263341108e-05,-3.35139246414286,1615.71428571429,0.41658,0.0466649142857143,2.55615714285714,1.00646735238095,7,0.405955662603689,1.08360199803375,0.36034029729929,0.00158730158730158,1.65319807215443e-05,0.0879945890923062,0.0127759560288332,0.159123515752092,0.0858574732003885,222.699211438905
"86",163,"Pre-monsoon",2023,11.7514285714286,1.07571697671429,6.27460317460317,14.0037777242857,4.64814730332361e-05,-11.7074095025714,1945.28571428571,5.67427142857143,1.73072857142857,5.9608,4.45526666666667,7,0.365639873381997,0.234994714684356,0.771893981539161,0.00204919753767587,7.72824543501346e-06,0.352938547675618,0.13535186018087,0.242719807106682,0.243022651523349,20.3992463512915
"87",164,"Pre-monsoon",2022,21.0728571428571,1.62335107242857,5.01587301587302,10.61692147,3.92997542536443e-05,-7.84173249314286,1886.14285714286,0.678754285714286,0.179911428571429,2.58782857142857,1.14883142857143,7,0.237604255670906,0.262888440607369,0.377760338483098,0.00330423174518433,3.54849135387214e-06,0.0968159546783076,0.0138847589324498,0.150788039051804,0.0854470131021124,103.302475093989
"88",164,"Pre-monsoon",2023,16.2257142857143,1.26749625614286,6.24603174603175,12.5837450042857,0.000115452270870068,-9.82341499985714,1938.14285714286,7.13784285714286,1.88102857142857,6.9384,5.31909047619048,7,0.450290155888174,0.538651693315831,0.563448671493613,0.00289800294976277,2.39092551950698e-05,0.45543239624671,0.0783648144874973,0.222606169426336,0.251352748262192,19.6219369116116
"89",165,"Pre-monsoon",2022,19.0757142857143,1.64345194485714,4.94761904761905,11.5078556857143,4.92444021895044e-05,-8.87312707985714,2007.57142857143,0.578028571428571,0.424121857142857,1.91094285714286,0.971031095238095,7,0.557562113314814,1.0712273385099,0.555624964888229,0.00204919753767587,1.02459719502881e-05,0.177723153976019,0.135131883039959,0.25198394209717,0.143176427386965,22.2141708770573
"90",165,"Pre-monsoon",2023,17.8142857142857,1.80316537442857,6.22698412698413,11.0010743438571,5.45972383965015e-05,-7.93685548,1947.28571428571,7.47997142857143,1.82811428571429,6.95045714285714,5.41951428571429,7,0.251688177663374,0.372509120200752,0.603202572103316,0.00224478343233824,8.32031203703952e-06,0.204780756994826,0.0648901761901321,0.180676215075138,0.148707806937945,20.9713117941474
"91",166,"Pre-monsoon",2022,21.4771428571429,2.29758959828571,4.93809523809524,9.07824277685714,2.74256599586589e-05,-6.23743732414286,2019.71428571429,0.921844285714286,0.156975714285714,1.50998571428571,0.862935238095238,7,0.333721542647775,0.4913035245,0.471119777094408,0.00224478343233824,5.98463604748194e-06,0.094224009953412,0.0111052248229087,0.104840473892416,0.065826706211978,22.5955266176571
"92",166,"Pre-monsoon",2023,16.42,1.60935707914286,6.17619047619048,13.4921737457143,5.30425366880466e-05,-10.559431398,1919.42857142857,7.10615714285714,1.89661428571429,6.72741428571429,5.24339523809524,7,0.128507920823137,0.123561356312496,0.48341031996584,0.00158730158730158,3.85451532174559e-06,0.225359749286867,0.086814255545886,0.167414728015377,0.158218424707288,33.7249781268997
"93",167,"Pre-monsoon",2022,25.5814285714286,2.97541733442857,4.93015873015873,3.57776055257143,4.73534285749271e-05,0.0429771214285714,1522.28571428571,0.353935714285714,0.0406883,1.46058571428571,0.618403242857143,7,0.292716574859161,0.566453027309925,1.36298703475642,0.00317460317460316,6.44378058523922e-06,0.0762371489828549,0.0116506199546674,0.0706100068065744,0.0523512066982783,175.651672932772
"94",167,"Pre-monsoon",2023,17.2771428571429,1.71068677342857,6.14761904761905,11.2431393334286,5.403183843207e-05,-8.15552988757143,1929.71428571429,7.1163,2.11738571428571,6.70912857142857,5.31427142857143,7,0.414732927750551,0.715070433710336,0.496090439472236,0.00467288934726339,6.50562192613661e-06,0.303644245944556,0.07559555740465,0.214928843944185,0.196873885373994,21.3917143346874
"95",168,"Pre-monsoon",2022,17.2571428571429,1.32937355631429,4.90952380952381,7.11897187928571,2.53151051408163e-05,-4.48268120912857,435.642857142857,0.342328571428571,0.117023571428571,0.992722857142857,0.484025,7,0.513706022498296,1.06080096918645,1.21799558094412,0.00158730158730158,1.51148529410961e-05,0.0313711934460787,0.0119621265903946,0.0730836343061931,0.0373023387971953,61.5953803815979
"96",168,"Pre-monsoon",2023,19.7985714285714,2.06821172314286,6.12222222222222,10.3507450841429,4.60630427329446e-05,-7.11851798114286,1914.57142857143,7.52501428571429,1.65864285714286,6.7058,5.29648571428571,7,0.455743393606892,0.640895854454768,0.869946675244559,0.00242464322484445,4.6536658855656e-06,0.227209066121691,0.0607690626848221,0.191748494747926,0.157950611606056,30.0545988421843
"97",169,"Pre-monsoon",2022,17.2657142857143,0.9231872706,4.85714285714286,13.1266021518571,3.7694283006414e-05,-10.5839835897143,1575.71428571429,0.969451428571429,0.174504142857143,1.71867142857143,0.954209,7,0.154901768302138,0.21365958805088,1.2013618846716,0.00377853356007573,8.77580067508889e-06,0.125540805554145,0.0248533796019667,0.166324610489313,0.105472178542759,119.440902758229
"98",169,"Pre-monsoon",2023,19.0642857142857,1.81640565485714,6.0968253968254,11.9710215995714,4.73326118862974e-05,-8.87394219128571,1607.14285714286,7.30604285714286,1.80147142857143,6.73787142857143,5.28179523809524,7,0.20587625898487,0.294757076925919,0.922045328218096,0.00317460317460326,6.50978998753921e-06,0.128926093367558,0.0640564844280336,0.0895073519573771,0.0908052009525348,122.695796600378
"99",170,"Pre-monsoon",2022,16.7957142857143,0.9135767272,4.83809523809524,12.2399216614286,4.53725273411079e-05,-9.740017678,1913.42857142857,0.643184285714286,0.191491428571429,1.39216285714286,0.742279523809524,7,0.415857445485814,0.452360845346908,0.626180959370884,0.00330423174518433,3.10912426073573e-06,0.106712016145305,0.0179728927407189,0.182234805424659,0.100634067662501,87.8843550579145
"100",170,"Pre-monsoon",2023,19.18,1.84245870242857,6.05079365079365,11.9212536038571,4.22154087574344e-05,-8.99822198371429,1953.85714285714,7.16902857142857,1.81364285714286,6.3317,5.10479047619048,7,0.343143729430714,0.405842067324852,0.429608736253595,0.00330423174518433,6.06557495584939e-06,0.120168143536831,0.031513578759933,0.0914993520664022,0.0753389876071208,23.693909777498
"101",171,"Pre-monsoon",2022,18.8842857142857,1.30864387385714,4.82063492063492,9.60567466528572,8.35290643877551e-05,-6.93415426428571,1362.57142857143,0.952062857142857,0.190301428571429,1.16619428571429,0.769519523809524,7,0.427422268861096,0.719637598680491,1.14792523054123,0.00289800294976283,3.24705162412697e-05,0.114206795868061,0.0190330114761259,0.114949122883564,0.0821513735451759,147.829512026017
"102",171,"Pre-monsoon",2023,18.6971428571429,1.80581516785714,6.00793650793651,11.9367131965714,5.74654004081633e-05,-9.24760461428571,1887,6.65507142857143,1.48251428571429,5.94951428571429,4.6957,7,0.278642237642895,0.478221741404302,0.614542639096261,0.00317460317460316,4.55897974030117e-06,0.248490585923324,0.0875784856940481,0.216201026856038,0.183146057450845,30.1535751651126
"103",172,"Monsoon",2022,18.7628571428571,1.23620230234286,4.79047619047619,9.42734240271429,4.92465129176871e-05,-6.74496256321429,821.185714285714,0.888611428571429,0.139212285714286,0.98617,0.671331238095238,7,0.788279362752506,1.34207039273372,1.4121458420735,0.00377853356007557,1.29422917845413e-05,0.123042796860213,0.0234475513613583,0.116226576523944,0.0858991483078212,180.985310412293
"104",172,"Monsoon",2023,19.1657142857143,1.843462579,5.98412698412698,13.3898750342857,4.99663679119534e-05,-10.8201673715714,1816.57142857143,6.83818571428571,1.6893,6.22067142857143,4.91605238095238,7,0.282959336998371,0.313941379050276,0.408918273854712,0.00224478343233824,3.90242267414425e-06,0.196255969188651,0.0711166178423393,0.155612287913454,0.138518999299896,89.0849934299923
"105",173,"Monsoon",2022,17.4357142857143,0.7080359478,4.78571428571429,9.94371045571429,3.58226418483965e-05,-7.38051241014286,804.885714285714,0.369475714285714,0.0294457142857143,0.604848571428571,0.33459,7,0.468568524961968,0.790743222012725,1.01191815761752,0.00399462139432313,7.3231710934661e-06,0.0908354687872305,0.00867800113234962,0.113370154181705,0.0708124413235116,164.740509414585
"106",173,"Monsoon",2023,19.35,1.92200874414286,5.95714285714286,10.8854869811429,4.1451939387172e-05,-8.43351290571429,1938.71428571429,6.37658571428571,1.46875714285714,5.80477142857143,4.5500380952381,7,0.279199536089122,0.296030575667586,0.639427601758759,0.00448956686467648,5.56623845664895e-06,0.22986934014221,0.0863500292473628,0.198240761166202,0.167710506501321,52.0245886396928
"107",174,"Monsoon",2022,22.6842857142857,1.84074800342857,4.83015873015873,8.84953526614286,5.13632488202332e-05,-5.85622027435714,1440.41428571429,0.552614285714286,0.0307194285714286,0.940824285714286,0.508052666666667,7,0.324366467814071,0.462800705360171,0.960969380248734,0.00317460317460316,1.88660691117935e-05,0.065537454062803,0.00339863209777911,0.0592941445297106,0.041812078379491,236.501783370475
"108",174,"Monsoon",2023,19.1414285714286,2.03166211885714,5.90952380952381,10.4294780378571,4.24476255860058e-05,-8.09334330657143,1958,6.27831428571429,1.27265714285714,5.2211,4.25735714285714,7,0.305882241358061,0.319902476907484,0.379126781368298,0.00614759261302762,3.13255302977726e-06,0.252113523587114,0.0518672107503422,0.179229828512364,0.159821780821935,21.1581347634111
"109",175,"Monsoon",2022,20.01,1.327817653,4.81428571428571,10.4299244972857,6.75588570653061e-05,-7.656394904,1226.42857142857,0.515938571428571,0.0839648571428571,0.850338571428571,0.483414,7,0.244822579101878,0.339234412700989,0.525796948442752,0.0071575392901951,1.57848102168124e-05,0.0439899135315927,0.00457988645330537,0.0200991745185351,0.0218285807243429,251.804411734003
"110",175,"Monsoon",2023,21.4385714285714,2.433591474,5.88571428571429,8.455171653,4.15589052734694e-05,-5.92698934528571,1939,6.3863,1.21792857142857,5.37554285714286,4.32659047619048,7,0.381010114672817,0.542523799512823,0.53765631675436,0.0052644837942149,6.61325564365219e-06,0.223504645738443,0.0547819431246922,0.182621024264462,0.151031475347788,20.4764673292469
"111",176,"Monsoon",2022,15.8871428571429,0.908178762642857,4.78253968253968,11.2096681932857,7.68398345340136e-05,-8.70901212014286,530.271428571429,0.367371428571429,0.0154406571428571,0.612602857142857,0.331804980952381,7,0.581466595223272,0.841845713784829,1.50003398223845,0.00224478343233824,1.27440727951027e-05,0.0502462580188611,0.00349148711438722,0.0835118161503789,0.0453198318316267,80.8508318250513
"112",176,"Monsoon",2023,24.1128571428571,2.57008031857143,5.87142857142857,8.05711298642857,4.23362078886297e-05,-5.26352676157143,1914.14285714286,6.15231428571429,1.18791714285714,5.32932857142857,4.22318666666667,7,0.225290439905747,0.370907107109248,0.400379956940084,0.00330423174518433,3.87776650875972e-06,0.178000226629834,0.0646129672122616,0.122340011588091,0.118716813231805,21.7960553130809
"113",177,"Monsoon",2022,16.4671428571429,0.863615400257143,4.76190476190476,15.8215923757143,6.8281915651312e-05,-13.3554623294286,1003.3,0.39721,0.0580628571428571,0.59743,0.350900952380952,7,0.486751693252683,0.592221642595619,0.983779392658132,0.00476190476190474,1.06041451849024e-05,0.0822151340198674,0.013215803895028,0.111289108652922,0.068228434385143,109.441441180291
"114",177,"Monsoon",2023,24.29,2.54508126842857,5.83809523809524,9.75391210657143,4.76678475673469e-05,-6.86800296985714,1760,6.5482,1.40528571428571,5.7925,4.58199523809524,7,0.26902823360419,0.487937132346672,0.377863547613528,0.00330423174518433,4.64259193437897e-06,0.0757734373611479,0.0262325173398665,0.0291115915385051,0.0412788949165658,39.0481997633938
"115",178,"Monsoon",2022,15.3614285714286,0.119353600572857,10.4396825396825,11.3408830214286,9.77200500349854e-05,-9.003636924,1109.45714285714,0.615244285714286,0.543577142857143,1.22142428571429,0.793415238095238,7,0.246387505204887,0.571320141306702,1.18506065721378,0.0219369443826749,1.24919337444961e-05,0.136447899176924,0.017226826493014,0.154975068960526,0.10142946765831,103.479095788986
"116",178,"Monsoon",2023,22.2614285714286,2.25904586571429,5.8047619047619,10.0723858448571,4.46542475102041e-05,-7.34447128414286,1919.85714285714,5.89174285714286,1.3448,5.14377142857143,4.12677142857143,7,0.297852860537904,0.551561671373574,0.377921042425583,0.00330423174518433,3.78045520683681e-06,0.176708817330797,0.0414262971461135,0.166916067751039,0.127053181055519,21.5046269344957
"117",179,"Monsoon",2022,18.41,0.932448897,9.59206349206349,8.58491082842857,0.000143188974886297,-5.99935848828571,1663.71428571429,5.26754285714286,0.946502857142857,4.62431428571429,3.61278666666667,7,0.249761791275112,0.573553967913776,0.627957059828181,0.0196552122973615,1.83794343089778e-05,0.220005427267626,0.0664538415785289,0.336736969153311,0.205680431605689,55.9807425586243
"118",179,"Monsoon",2023,20.8671428571429,1.69651378028571,5.75079365079365,10.2910604645714,5.38864623568513e-05,-7.641871917,1917.28571428571,5.11134285714286,1.19792857142857,4.4783,3.59585714285714,7,0.509045391772044,1.08462398792789,0.614719843393555,0.00476190476190474,9.25526829850693e-06,0.34336445364541,0.0357008184132262,0.247591065497699,0.208216971531045,23.8504410318754
"119",180,"Monsoon",2022,18.1371428571429,0.954707068185714,8.94920634920635,10.0955554602857,3.42115180087464e-05,-7.45905530485714,614.528571428571,5.1839,0.814208571428571,4.68921428571429,3.56244095238095,7,0.652083526221962,1.24084275234242,1.45759435480908,0.0102459876883794,1.22698477348886e-05,0.440348380478998,0.0615362292988978,0.355390700784477,0.284228258085923,63.7261466645166
"120",180,"Monsoon",2023,19.66,1.51054057271429,5.71428571428571,11.1022570347143,4.96582429708455e-05,-8.42582599614286,1939,4.82447142857143,1.10511142857143,4.21145714285714,3.38034666666667,7,0.367714951714348,0.624928623049847,0.624805736142718,0.00317460317460316,7.73838960402476e-06,0.324225964497635,0.0593171402366158,0.238828559607836,0.206120438549482,20.830380743154
"121",181,"Monsoon",2022,18.4042857142857,0.954309325114286,8.43015873015873,10.7910209725714,0.00011180996802517,-8.155627219,882,7.08527142857143,1.17080285714286,6.3663,4.87412476190476,7,0.0791880565446567,0.196212239627221,1.30862155142755,0.0125319780765365,2.61826882026285e-05,0.260783020293633,0.0662272241789506,0.14057490123469,0.150169697367118,123.232627482297
"122",181,"Monsoon",2023,22.4957142857143,2.39337199971429,5.68412698412698,10.6686222218571,6.5058340244898e-05,-7.58841616628571,1938,5.68184285714286,0.989445714285714,4.6275,3.76626285714286,7,0.380381119297958,0.65071965632352,0.718426681339886,0.00224478343233824,5.26598955144199e-06,0.220731018012705,0.0283265253325389,0.163051494933349,0.136293985796322,21.7726346372601
"123",182,"Monsoon",2022,15.3771428571429,0.133708083390429,8.0031746031746,9.69387487585714,4.69089648993197e-05,-7.29172436557143,504.228571428571,1.62532571428571,0.0679147142857143,1.74804428571429,1.1470949047619,7,0.447605876199323,0.582201503393758,1.1508976847062,0.0208172651565142,8.97437003270542e-06,0.323165249979879,0.0170285969037441,0.275237359744857,0.2015638345993,54.5125923167156
"124",182,"Monsoon",2023,24.3642857142857,2.67344370385714,5.64444444444444,6.91261671328571,8.3916852909621e-05,-3.49244168671429,1910.57142857143,4.9787,0.839694285714286,4.27727142857143,3.3652219047619,7,0.344928268200914,0.627872386239125,0.546592478677751,0.00641500299099582,5.89067843055534e-06,0.218224402851743,0.0292932924109276,0.140304897097927,0.128006554593786,19.1757003260167
"125",183,"Monsoon",2022,15.5228571428571,0.445912528430429,8.92222222222222,6.16588039014286,5.96886348877551e-05,-3.73880841414286,437.514285714286,3.45065428571429,0.255743757142857,3.30545,2.33728268095238,7,0.612717266754897,1.14741247951733,0.940145677210465,0.278496424880769,1.2539722801047e-05,0.721673013275262,0.0803642893798633,0.629456141953399,0.475251967513943,84.1213930906413
"126",183,"Monsoon",2023,24.4671428571429,2.62546890057143,5.62380952380952,5.71665067614286,7.74998764956268e-05,-2.22417471894286,1554.42857142857,4.6585,0.710917142857143,4.0246,3.13133904761905,7,0.277348966069087,0.523126198317475,0.374878074346692,0.00377853356007557,1.51257315335177e-05,0.180366290008495,0.0316525464795403,0.117738592612941,0.106976644602105,139.218543021713
"127",184,"Monsoon",2022,19.46,1.15937085942857,9.78888888888889,15.8155709842857,7.5292146857726e-05,-13.174958668,1780.42857142857,8.8993,2.05395714285714,8.32365714285714,6.42563809523809,7,0.186138709159645,0.250752186720367,0.718420645308251,0.0208575696766423,1.54502468591667e-05,0.0909042746126777,0.0615055818494505,0.143923693170313,0.0915924272038275,83.9687745655539
"128",184,"Monsoon",2023,25.7814285714286,2.82855364528571,5.60634920634921,7.35624545385714,6.08861977842566e-05,-3.86016596342857,1927.14285714286,5.00522857142857,0.671754285714286,4.14835714285714,3.27511333333333,7,0.290577655971101,0.564962571187022,0.492781512118149,0.00224478343233824,4.3564585874233e-06,0.259620924861326,0.0420256624466722,0.145380554567172,0.148313353658883,21.9658052126357
"129",185,"Monsoon",2022,17.9285714285714,0.818888383871429,9.17777777777778,13.4083397014286,3.63479291072886e-05,-10.8786887311429,923.6,7.09572857142857,1.37508571428571,6.59731428571429,5.02270952380952,7,0.141158954162094,0.168558530325847,0.428998348494825,0.0128300059819916,5.73903665293024e-06,0.262776779899636,0.0708246238743191,0.224821566738488,0.18567631828014,151.675234190248
"130",185,"Monsoon",2023,25.0628571428571,2.68236849642857,5.58412698412698,6.98539040228571,7.11206881778426e-05,-3.59189328694286,1918.28571428571,4.9744,0.71093,4.12605714285714,3.27046238095238,7,0.354358671443512,0.74837278184509,0.66705605938469,0.00409839507535183,1.20414546061661e-05,0.275447958960015,0.0363577473894918,0.149707740451255,0.152650872463507,21.8541859188777
"131",186,"Monsoon",2022,17.4,0.825556561357143,8.76349206349206,15.58348768,5.75939642068805e-05,-13.1361883528571,1709.17142857143,7.09251428571429,1.28175571428571,6.37538571428571,4.9165519047619,7,0.377813256970764,0.627132629784374,0.859617205237394,0.0125319780765365,1.5953575331582e-05,0.501340475709905,0.150083476325632,0.473852373247885,0.373258133917232,204.653041714491
"132",186,"Monsoon",2023,24.5957142857143,2.45846912057143,5.56349206349206,7.46169069942857,6.47997569102041e-05,-4.19011076635714,1919,4.83817142857143,0.70502,3.88355714285714,3.14224952380952,7,0.365759855791807,0.685033788699417,0.886664929487848,0.00204919753767587,9.3799422030856e-06,0.249202475255503,0.0264956153605334,0.139581848078198,0.137670453432735,22.264642052238
"133",187,"Monsoon",2022,19.0771428571429,1.531073918,8.26666666666667,12.2425267771429,0.000104494485423907,-9.71045085071429,1987.42857142857,8.90785714285714,2.01365714285714,8.61988571428572,6.5138,7,0.337531051733546,0.71671887731806,0.721480099159871,0.0134998421398658,2.78437879967678e-05,0.212695319599637,0.0878607308597583,0.272741308122665,0.186420559985172,25.0189044170861
