Day of Year,Pinus strobiformis Average Sap flow,Pinus strobiformis sd, Pinus ponderosa Avg. sap flow,Pinus ponderosa sd, Pseudotsuga menziesii Avg. sap flow, Pseudotsuga menziesii sd,Pinus strobiformis  Sensor M1S,Pinus strobiformis Sensor M2N, Pinus strobiformis Sensor M2S, Pinus ponderosa Sensor P1N, Pinus ponderosa Sensor P3S, Pinus ponderosa Sensor P3N,Pseudotsuga menziesii Sensor D1S,Pseudotsuga menziesii Sensor D2S
[Julian Day],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1],[cm hr-1] ,[cm hr-1]
23.958,0.69894,0.45671,2.726,4.6401,2.2759,3.0654,0.95032,0.97473,0.17176,8.0838,0.036123,0.05791,4.4435,0.10838
23.979,0.75728,0.46582,2.8576,4.8344,2.4517,3.104,1.0746,0.97473,0.2225,8.4398,0.064578,0.068312,4.6466,0.25686
24,0.015525,0.026889,0.044486,0.04786,0,0,0,0.046574,0,0,0.095124,0.038334,0,0
24.021,0.02878,0.037589,0.047153,0.040982,0.16486,0.14163,0.071308,0.015032,0,0.067271,0.074187,0,0.064713,0.26501
24.042,0.052861,0.085276,0.093117,0.086861,0.40882,0.4058,0.15124,0,0.007345,0.17896,0.095124,0.005269,0.12187,0.69577
24.062,0.10546,0.16793,0.12172,0.14613,0.72143,0.68659,0.29911,0,0.017259,0.2857,0.074187,0.005269,0.23594,1.2069
24.083,0.17591,0.27028,0.14622,0.16541,1.0294,0.9951,0.48712,0,0.0406,0.33115,0.095124,0.012378,0.3258,1.7331
24.104,0.25656,0.37861,0.17024,0.22273,1.2814,1.2162,0.69373,0.035353,0.0406,0.42618,0.064124,0.020407,0.42145,2.1414
24.125,0.40371,0.47576,0.18327,0.25589,1.5241,1.4459,0.94228,0.22825,0.0406,0.47562,0.074187,0,0.50172,2.5465
24.146,0.71545,0.58604,0.19767,0.28535,1.733,1.6234,1.2367,0.82853,0.081118,0.52627,0.054362,0.012378,0.58507,2.8809
24.167,1.2529,1.0721,0.19906,0.32838,1.8964,1.794,1.493,2.1845,0.081118,0.57807,0.019097,0,0.62784,3.165
24.188,1.7615,1.6806,0.19846,0.32877,2.0594,1.932,1.7321,3.4566,0.095713,0.57807,0.0049312,0.012378,0.69332,3.4255
24.208,1.8834,2.1499,0.21197,0.36289,2.1988,2.0661,1.2645,4.2748,0.11077,0.63099,0.0049312,0,0.73783,3.6598
24.229,2.0799,2.4443,0.24159,0.40777,2.3301,2.22,1.2925,4.8209,0.12624,0.71239,0,0.012378,0.76034,3.8999
24.25,2.217,2.645,0.23513,0.38972,2.429,2.3278,1.2925,5.2002,0.15835,0.68499,0,0.020407,0.78301,4.075
24.271,2.5116,2.7038,0.23899,0.38627,2.5295,2.4376,1.8867,5.4731,0.17494,0.68499,0.011584,0.020407,0.80585,4.2532
24.292,2.5506,2.781,0.22609,0.37406,2.5837,2.5142,1.7934,5.6318,0.22663,0.65786,0,0.020407,0.80585,4.3615
24.312,2.6027,2.8329,0.20146,0.34895,2.6454,2.6338,1.7934,5.7522,0.26256,0.60439,0,0,0.78301,4.5077
24.333,2.6338,2.82,0.17542,0.30384,2.671,2.702,1.8867,5.7522,0.26256,0.52627,0,0,0.76034,4.5816
24.354,2.6414,2.7898,0.15025,0.26024,2.63,2.7076,1.9497,5.7119,0.26256,0.45075,0,0,0.71549,4.5446
24.375,2.5475,2.8847,0.15025,0.26024,2.5932,2.6555,1.7321,5.7522,0.15835,0.45075,0,0,0.71549,4.471
24.396,2.468,2.9066,0.126,0.21824,2.5528,2.6609,1.7321,5.6718,0,0.378,0,0,0.67132,4.4344
24.417,2.2953,2.9532,0.10275,0.17796,2.4658,2.6297,1.2367,5.6318,0.017259,0.30824,0,0,0.60637,4.3253
24.438,2.4877,2.7538,0.095233,0.16495,2.3727,2.558,1.8244,5.5126,0.12624,0.2857,0,0,0.56395,4.1815
24.458,2.5232,2.714,0.066483,0.11515,2.2605,2.5161,2.1751,5.3945,0,0.19945,0,0,0.48136,4.0397
24.479,2.4023,2.5993,0.028103,0.048675,2.0798,2.4274,2.0453,5.1617,0,0.084308,0,0,0.3634,3.7963
24.5,2.4293,2.5288,0.028103,0.048675,1.9874,2.2696,2.2409,5.047,0,0.084308,0,0,0.38254,3.5923
24.521,2.1292,2.4106,0,0,1.6844,2.0485,1.6412,4.7465,0,0,0,0,0.23594,3.1329
24.542,1.9178,2.3928,0,0,1.0547,1.3403,1.1543,4.5992,0,0,0,0,0.10694,2.0024
24.562,2.0297,2.2306,0,0,0.91968,1.3006,1.6713,4.4177,0,0,0,0,0,1.8394
24.583,1.9174,2.2177,0,0,0.97378,1.3771,1.4061,4.346,0,0,0,0,0,1.9476
24.604,1.8702,2.2354,0,0,0.8534,1.2069,1.2645,4.346,0,0,0,0,0,1.7068
24.625,1.7474,2.1646,0,0,0.65147,0.92132,1.0735,4.1688,0,0,0,0,0,1.3029
24.646,1.6602,2.1315,0,0,0.48795,0.69006,0.91658,4.0639,0,0,0,0,0,0.97589
24.667,1.5788,2.1247,0,0,0.52191,0.7381,0.74191,3.9945,0,0,0,0,0,1.0438
24.688,1.5277,2.1294,0,0,0.45458,0.64287,0.62297,3.96,0,0,0,0,0,0.90916
24.708,1.4932,2.1247,0,0,0.35823,0.50661,0.55407,3.9256,0,0,0,0,0,0.71646
24.729,1.5378,2.1763,0,0,0.29728,0.42042,0.57682,4.0291,0.007345,0,0,0,0,0.59456
24.75,1.5413,2.1698,0.0038613,0.006688,0.23916,0.33822,0.55407,4.0291,0.0406,0,0.011584,0,0,0.47831
24.771,1.531,2.1461,0,0,0.21123,0.29873,0.53153,3.9945,0.067025,0,0,0,0,0.42246
24.792,1.5966,2.1498,0,0,0.2021,0.28581,0.59979,4.0639,0.12624,0,0,0,0,0.4042
24.812,1.6291,2.1536,0,0,0.2021,0.28581,0.64635,4.0987,0.14211,0,0,0,0,0.4042
24.833,1.6638,2.1261,0,0,0.2021,0.28581,0.71772,4.0987,0.17494,0,0,0,0,0.4042
24.854,1.7131,2.0947,0,0,0.21123,0.29873,0.86574,4.0987,0.17494,0,0,0,0,0.42246
24.875,1.7645,2.0552,0,0,0.22976,0.32493,0.96817,4.0987,0.22663,0,0,0,0,0.45952
24.896,1.7849,2.0701,0,0,0.24864,0.35163,0.99423,4.1337,0.22663,0,0,0,0,0.49728
24.917,1.8083,2.0534,0,0,0.2582,0.36516,1.0469,4.1337,0.24445,0,0,0,0,0.51641
24.938,1.8322,2.0367,0,0,0.27758,0.39256,1.1003,4.1337,0.26256,0,0,0,0,0.55516
24.958,1.871,2.0423,0,0,0.28739,0.40643,1.1816,4.1688,0.26256,0,0,0,0,0.57478
24.979,1.8894,2.0333,0,0,0.30725,0.43451,1.2367,4.1688,0.26256,0,0,0,0,0.61449
25,0.062979,0.084923,0.020256,0.023379,0.036826,0.05208,0,0.029376,0.15956,0.0086973,0.0049083,0.047164,0.073653,0
25.021,0.083348,0.067883,0.015721,0.02723,0.04022,0.047281,0.061106,0.029376,0.15956,0,0,0.047164,0.073653,0.0067868
25.042,0.15023,0.10276,0.015721,0.02723,0.037437,0.015756,0.16246,0.041905,0.24633,0,0,0.047164,0.048578,0.026295
25.062,0.19621,0.13634,0.023557,0.029081,0.055244,0.0094272,0.30041,0.041905,0.24633,0.0086973,0.0049083,0.057065,0.048578,0.06191
25.083,0.22658,0.19019,0.035312,0.031234,0.068488,0.028157,0.43121,0.055214,0.19333,0.033713,0.0049083,0.067315,0.048578,0.088397
25.104,0.31933,0.33161,0.038471,0.034675,0.089901,0.058439,0.69547,0.069183,0.19333,0.048098,0,0.067315,0.048578,0.13122
25.125,0.40989,0.45922,0.05525,0.031966,0.11285,0.090893,0.93213,0.069183,0.22836,0.079428,0.019008,0.067315,0.048578,0.17712
25.146,0.49235,0.62851,0.091392,0.038678,0.12888,0.11357,1.2145,0.069183,0.19333,0.13133,0.054109,0.088739,0.048578,0.20919
25.167,0.59704,0.85098,0.15791,0.062552,0.15392,0.14898,1.5787,0.069183,0.1432,0.1497,0.22416,0.099867,0.048578,0.25927
25.188,0.70493,1.0377,0.29654,0.18041,0.15986,0.18951,1.9024,0.069183,0.1432,0.18783,0.5048,0.19699,0.025851,0.29386
25.208,0.82423,1.3213,0.14366,0.038042,0.17419,0.19419,2.35,0.055214,0.067534,0.16855,0.16256,0.099867,0.036873,0.3115
25.229,0.97022,1.6084,0.094357,0.037132,0.19993,0.26058,2.8274,0.029376,0.053899,0.13133,0.09468,0.057065,0.015678,0.38419
25.25,1.0644,1.8282,0.051008,0.042344,0.19543,0.26695,3.1754,0.017813,0,0.096144,0.044722,0.012158,0.0066723,0.38419
25.271,1.1793,2.0426,0.028112,0.044508,0.22041,0.31171,3.5379,0,0,0.079428,0.0049083,0,0,0.44083
25.292,1.2441,2.1301,0.029837,0.042947,0.22375,0.30699,3.7036,0,0.028678,0.079428,0.0049083,0.0051754,0.0066723,0.44083
25.312,1.2762,2.175,0.039033,0.030358,0.22041,0.31171,3.7876,0,0.040909,0.048098,0.063825,0.0051754,0,0.44083
25.333,1.2908,2.2357,0.0068134,0.011801,0.22041,0.31171,3.8723,0,0,0.02044,0,0,0,0.44083
25.354,1.2766,2.2112,0.010657,0.010248,0.21088,0.29823,3.8298,0,0,0.02044,0.01153,0,0,0.42176
25.375,1.2625,2.1868,0.04865,0.049205,0.21088,0.29823,3.7876,0,0,0.02044,0.10547,0.020044,0,0.42176
25.396,1.0982,1.9022,0.0028991,0.0050214,0.21088,0.29823,3.2946,0,0,0.0086973,0,0,0,0.42176
25.417,0.63414,1.0984,0,0,0.18285,0.25859,1.9024,0,0,0,0,0,0,0.36571
25.438,0.50539,0.87537,0,0,0.15575,0.22026,1.5162,0,0,0,0,0,0,0.3115
25.458,0.3664,0.63463,0,0,0.12963,0.18333,1.0992,0,0,0,0,0,0,0.25927
25.479,0.20684,0.35826,0,0,0.10459,0.14792,0.62053,0,0,0,0,0,0,0.20919
25.5,0.093219,0.16146,0,0,0.073104,0.10338,0.27966,0,0,0,0,0,0,0.14621
25.521,0,0,0,0,0.018754,0.026522,0,0,0,0,0,0,0,0.037507
25.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.771,0,0,0.0066813,0.011572,0,0,0,0,0,0,0,0.020044,0,0
25.792,0,0,0.015721,0.02723,0,0,0,0,0,0,0,0.047164,0,0
25.812,0,0,0.025358,0.029058,0,0,0,0,0,0,0.019008,0.057065,0,0
25.833,0,0,0.037346,0.034258,0,0,0,0,0,0,0.044722,0.067315,0,0
25.854,0,0,0.054193,0.04752,0,0,0,0,0,0,0.073841,0.088739,0,0
25.875,0,0,0.047616,0.044724,0,0,0,0,0,0,0.054109,0.088739,0,0
25.896,0,0,0.016394,0.019291,0,0,0,0,0,0,0.01153,0.037652,0,0
25.917,0,0,0.0017251,0.002988,0,0,0,0,0,0,0,0.0051754,0,0
25.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,0,0.0059247,0.010262,0.021867,0.030925,0,0,0,0.017774,0,0,0.043735,0
26.021,0.011621,0.010068,0.0092834,0.0073544,0.024002,0.013007,0.017696,0,0.017167,0.017774,0.0049007,0.0051754,0.033199,0.014804
26.042,0.019164,0.016602,0.011487,0.0062993,0.019264,0.0072777,0.029182,0,0.028309,0.017774,0.011512,0.0051754,0.014118,0.02441
26.062,0.031744,0.028427,0.0055626,0.0057659,0.019264,0.0072777,0.054849,0,0.040383,0,0.011512,0.0051754,0.014118,0.02441
26.083,0.062014,0.048256,0.015529,0.0069185,0.025937,0.028183,0.098147,0.0072131,0.080682,0.0075638,0.018979,0.020044,0.006009,0.045866
26.104,0.084203,0.051641,0.037205,0.0076803,0.03579,0.030648,0.12946,0.02795,0.095199,0.029311,0.044652,0.037652,0.014118,0.057461
26.125,0.080536,0.057671,0.036483,0.018154,0.041018,0.058008,0.12946,0.016949,0.095199,0.017774,0.054025,0.037652,0,0.082036
26.146,0.094324,0.057515,0.043072,0.038506,0.057092,0.072242,0.12946,0.02795,0.12556,0.0075638,0.084002,0.037652,0.006009,0.10818
26.167,0.10356,0.055476,0.061086,0.047995,0.067827,0.095921,0.12946,0.039869,0.14135,0.029311,0.1163,0.037652,0,0.13565
26.188,0.10356,0.055476,0.050809,0.037867,0.077926,0.10171,0.12946,0.039869,0.14135,0.029311,0.094532,0.028585,0.006009,0.14984
26.208,0.11987,0.070706,0.067993,0.052306,0.096584,0.11662,0.14574,0.039869,0.17399,0.029311,0.1275,0.047164,0.014118,0.17905
26.229,0.11316,0.054349,0.04773,0.014008,0.11628,0.13152,0.12946,0.052528,0.1575,0.041813,0.063726,0.037652,0.023277,0.20928
26.25,0.1597,0.049652,0.081798,0.013693,0.13977,0.12018,0.16239,0.10876,0.20796,0.083547,0.094532,0.067315,0.054789,0.22475
26.271,0.17044,0.042712,0.10875,0.026587,0.17757,0.15736,0.17941,0.12396,0.20796,0.098582,0.13891,0.088739,0.066298,0.28884
26.292,0.18142,0.0367,0.15218,0.056497,0.20267,0.19286,0.19676,0.13954,0.20796,0.098582,0.21119,0.14677,0.066298,0.33904
26.312,0.18645,0.01306,0.1949,0.095283,0.2434,0.2336,0.19676,0.17176,0.19082,0.098582,0.28911,0.19699,0.078215,0.40858
26.333,0.18088,0.020677,0.29925,0.1895,0.2857,0.27604,0.19676,0.18837,0.1575,0.13003,0.50399,0.26371,0.090502,0.48089
26.354,0.16646,0.068769,0.23683,0.16188,0.27359,0.29316,0.23243,0.17176,0.095199,0.098582,0.41491,0.19699,0.066298,0.48089
26.375,0.15819,0.14069,0.24087,0.13822,0.317,0.33769,0.26929,0.20529,0,0.16311,0.40045,0.15904,0.078215,0.55578
26.396,0.15748,0.13643,0.1529,0.075723,0.35955,0.41473,0.23243,0.24,0,0.18021,0.21119,0.067315,0.066298,0.65281
26.417,0.085924,0.14882,0.076626,0.10537,0.39391,0.47959,0,0.25777,0,0.19764,0.027065,0.0051754,0.054789,0.73304
26.438,0.1632,0.12652,0.077822,0.13479,0.40886,0.51637,0.23243,0.24,0.017167,0.23347,0,0,0.043735,0.77399
26.458,0.27994,0.3019,0.077822,0.13479,0.43513,0.53789,0.59983,0.24,0,0.23347,0,0,0.054789,0.81548
26.479,0.22353,0.22405,0.060068,0.10404,0.45615,0.56761,0.44809,0.2225,0,0.18021,0,0,0.054789,0.85751
26.5,0.16726,0.17345,0.048795,0.084515,0.39733,0.56191,0.3463,0.15548,0,0.14638,0,0,0,0.79467
26.521,0.066982,0.091909,0.071799,0.12436,0.38699,0.54729,0.029182,0.17176,0,0.2154,0,0,0,0.77399
26.542,0.046513,0.080562,0.065879,0.11411,0,0,0,0.13954,0,0.19764,0,0,0,0
26.562,0.098031,0.1084,0.060068,0.10404,0.074922,0.10596,0.21444,0.079653,0,0.18021,0,0,0,0.14984
26.583,0.052661,0.045421,0.048795,0.084515,0.25901,0.3663,0.098147,0.052528,0.0073058,0.14638,0,0,0,0.51802
26.604,0.031386,0.027722,0.048795,0.084515,0.26841,0.37959,0.041629,0.052528,0,0.14638,0,0,0,0.53682
26.625,0.065452,0.099051,0.03803,0.06587,0.18673,0.26407,0.17941,0.016949,0,0.11409,0,0,0,0.37345
26.646,0.03512,0.054702,0.02301,0.039854,0.10464,0.14798,0.098147,0.0072131,0,0.06903,0,0,0,0.20928
26.667,0.016281,0.022247,0.02301,0.039854,0.18673,0.26407,0.041629,0.0072131,0,0.06903,0,0,0,0.37345
26.688,0.0057224,0.0099115,0.0097704,0.016923,0.16952,0.23974,0,0,0.017167,0.029311,0,0,0,0.33904
26.708,0.0082326,0.0086051,0,0,0.12022,0.17002,0.0075306,0,0.017167,0,0,0,0,0.24045
26.729,0.031949,0.033418,0,0,0.089525,0.12661,0.029182,0,0.066665,0,0,0,0,0.17905
26.75,0.031612,0.027982,0.020655,0.031627,0.074922,0.10596,0.041629,0,0.053206,0,0.0049007,0.057065,0,0.14984
26.771,0.022222,0.038489,0.042311,0.05165,0.054088,0.076491,0,0,0.066665,0,0.027065,0.099867,0,0.10818
26.792,0.022222,0.038489,0.039615,0.053035,0,0,0,0,0.066665,0,0.018979,0.099867,0,0
26.812,0.022222,0.038489,0.057864,0.051789,0,0,0,0,0.066665,0,0.073726,0.099867,0,0
26.833,0.013461,0.023315,0.04368,0.037871,0,0,0,0,0.040383,0,0.063726,0.067315,0,0
26.854,0.0094365,0.016344,0.036963,0.033065,0,0,0,0,0.028309,0,0.063726,0.047164,0,0
26.875,0.0094365,0.016344,0.040551,0.042076,0,0,0,0,0.028309,0,0.084002,0.037652,0,0
26.896,0.0057224,0.0099115,0.03077,0.031919,0,0,0,0,0.017167,0,0.063726,0.028585,0,0
26.917,0.0024353,0.004218,0.038192,0.049811,0,0,0,0,0.0073058,0,0.094532,0.020044,0,0
26.938,0.0057224,0.0099115,0.034682,0.043872,0.0074022,0.010468,0,0,0.017167,0,0.084002,0.020044,0,0.014804
26.958,0.0094365,0.016344,0.045447,0.062171,0.022933,0.032432,0,0,0.028309,0,0.1163,0.020044,0,0.045866
26.979,0.013461,0.023315,0.058855,0.071844,0.041018,0.058008,0,0,0.040383,0,0.13891,0.037652,0,0.082036
27,0.031476,0.028081,0.01635,0.019225,0.0061301,0.0003012,0.053958,0,0.04047,0,0.011521,0.03753,0.0059171,0.0063431
27.021,0.038428,0.030253,0.030532,0.027704,0.0029586,0.004184,0.067608,0.0072055,0.04047,0,0.054067,0.03753,0.0059171,0
27.042,0.050449,0.02903,0.031132,0.022311,0.0029586,0.004184,0.067608,0.016931,0.066808,0.017523,0.018993,0.056881,0.0059171,0
27.062,0.049616,0.020101,0.01663,0.018144,0.0029586,0.004184,0.067608,0.02792,0.05332,0.007457,0.0049045,0.03753,0.0059171,0
27.083,0.049301,0.015857,0.023777,0.016905,0.0061301,0.0003012,0.067608,0.039827,0.04047,0.028897,0.0049045,0.03753,0.0059171,0.0063431
27.104,0.05325,0.00074492,0.018351,0.018779,0.010122,0.0053448,0.053958,0.052473,0.05332,0.017523,0,0.03753,0.013902,0.0063431
27.125,0.053754,0.021697,0.034454,0.02156,0.019238,0.007546,0.028709,0.065746,0.066808,0.054311,0.011521,0.03753,0.013902,0.024573
27.146,0.032751,0.017938,0.11412,0.10731,0.019238,0.007546,0.017409,0.052473,0.02837,0.068051,0.23677,0.03753,0.013902,0.024573
27.167,0.02765,0.034095,0.23699,0.29897,0.024476,0.014954,0,0.065746,0.017204,0.082361,0.58161,0.047011,0.013902,0.035049
27.188,0.032257,0.041866,0.21829,0.27517,0.024476,0.014954,0,0.079568,0.017204,0.082361,0.53497,0.03753,0.013902,0.035049
27.208,0.030119,0.03124,0.095636,0.092584,0.035874,0.031074,0.0074086,0.065746,0.017204,0.068051,0.19888,0.019979,0.013902,0.057847
27.229,0.023294,0.026727,0.044239,0.024039,0.028923,0.040904,0.017409,0.052473,0,0.068051,0.044687,0.019979,0,0.057847
27.25,0.038007,0.029323,0.053768,0.042315,0.041293,0.058398,0.040953,0.065746,0.0073214,0.082361,0.073784,0.0051587,0,0.082587
27.271,0.050186,0.028578,0.074928,0.066649,0.061402,0.067176,0.067608,0.065746,0.017204,0.097182,0.1276,0,0.013902,0.1089
27.292,0.035812,0.033982,0.026524,0.036422,0.054451,0.077006,0.067608,0.039827,0,0.068051,0.011521,0,0,0.1089
27.312,0.041489,0.049683,0.022684,0.039289,0.054451,0.077006,0.096547,0.02792,0,0.068051,0,0,0,0.1089
27.333,0.02818,0.03518,0.022684,0.039289,0.054451,0.077006,0.067608,0.016931,0,0.068051,0,0,0,0.1089
27.354,0.032182,0.055742,0.01374,0.023799,0.047782,0.067574,0.096547,0,0,0.041221,0,0,0,0.095564
27.375,0,0,0.0096322,0.016683,0.028923,0.040904,0,0,0,0.028897,0,0,0,0.057847
27.396,0,0,0,0,0.0074516,0.010538,0,0,0,0,0,0,0,0.014903
27.417,0,0,0.005841,0.010117,0.012287,0.017376,0,0,0,0.017523,0,0,0,0.024573
27.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.458,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.479,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.521,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.542,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.708,0,0,0.011892,0.020597,0,0,0,0,0,0,0.035676,0,0,0
27.729,0,0,0.0016348,0.0028316,0,0,0,0,0,0,0.0049045,0,0,0
27.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.771,0,0,0.0040396,0.0069968,0,0,0,0,0,0,0,0.012119,0,0
27.792,0,0,0.0040396,0.0069968,0,0,0,0,0,0,0,0.012119,0,0
27.812,0,0,0.0066598,0.011535,0,0,0,0,0,0,0,0.019979,0,0
27.833,0,0,0.01567,0.027142,0,0,0,0,0,0,0,0.047011,0,0
27.854,0,0,0.0040396,0.0069968,0,0,0,0,0,0,0,0.012119,0,0
27.875,0,0,0.0105,0.010029,0,0,0,0,0,0,0.011521,0.019979,0,0
27.896,0,0,0.0040396,0.0069968,0,0,0,0,0,0,0,0.012119,0,0
27.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.938,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.958,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.979,0,0,0.0040396,0.0069968,0,0,0,0,0,0,0,0.012119,0,0
28,0.15239,0.12938,0.094741,0.1641,0.10983,0.0083758,0.09116,0.30101,0.064986,0.28422,0,0,0.10391,0.11576
28.021,0.12642,0.095979,0.079857,0.13386,0.098393,0.024554,0.077262,0.23702,0.064986,0.2344,0,0.0051754,0.08103,0.11576
28.042,0.10304,0.089428,0.083176,0.10327,0.081108,0.030743,0.050954,0.2063,0.051867,0.20236,0.027128,0.020044,0.059369,0.10285
28.062,0.072232,0.077727,0.067508,0.08999,0.063533,0.020459,0.027114,0.16198,0.027598,0.17134,0.019023,0.012158,0.049067,0.078
28.083,0.052432,0.070562,0.062873,0.06814,0.031423,0.0023844,0.016443,0.13373,0.0071225,0.14145,0.027128,0.020044,0.029737,0.033109
28.104,0.040012,0.069302,0.10775,0.044325,0.033643,0.029693,0,0.12003,0,0.12696,0.13924,0.057065,0.012647,0.054639
28.125,0.050229,0.049176,0.090536,0.01116,0.05145,0.054876,0.016443,0.10665,0.027598,0.098972,0.094754,0.077881,0.012647,0.090253
28.146,0.082954,0.032118,0.11655,0.01542,0.071008,0.045026,0.063842,0.12003,0.064986,0.098972,0.1278,0.12287,0.03917,0.10285
28.167,0.070002,0.015809,0.09643,0.020925,0.070804,0.082246,0.077262,0.080877,0.051867,0.072493,0.10555,0.11125,0.012647,0.12896
28.188,0.045254,0.0065956,0.099434,0.046844,0.047818,0.060012,0.038676,0.04522,0.051867,0.047814,0.13924,0.11125,0.0053835,0.090253
28.208,0.045254,0.0065956,0.095594,0.053229,0.019246,0.019605,0.038676,0.04522,0.051867,0.036294,0.13924,0.11125,0.0053835,0.033109
28.229,0.030183,0.0080988,0.10767,0.075583,0.00932,0.0047055,0.027114,0.024067,0.039367,0.036294,0.18685,0.099867,0.012647,0.0059926
28.25,0.020308,0.01221,0.084846,0.063256,0,0,0.027114,0.0062125,0.027598,0.015432,0.13924,0.099867,0,0
28.271,0.026014,0.022532,0.057922,0.051815,0.0070396,0.0099556,0.038676,0,0.039367,0,0.073899,0.099867,0,0.014079
28.292,0.018237,0.015796,0.050871,0.045776,0.0070396,0.0099556,0.027114,0,0.027598,0,0.063875,0.088739,0,0.014079
28.312,0.01468,0.013883,0.068472,0.059366,0.0029963,0.0042374,0.016443,0,0.027598,0,0.10555,0.099867,0,0.0059926
28.333,0,0,0.083809,0.081457,0,0,0,0,0,0,0.16269,0.088739,0,0
28.354,0,0,0.10436,0.11298,0,0,0,0,0,0,0.22434,0.088739,0,0
28.375,0,0,0.088835,0.10132,0,0,0,0,0,0,0.19919,0.067315,0,0
28.396,0,0,0.040313,0.035078,0,0,0,0,0,0,0.063875,0.057065,0,0
28.417,0,0,0.034747,0.043983,0,0,0,0,0,0,0.084198,0.020044,0,0
28.438,0,0,0.21444,0.27205,0,0,0,0,0,0,0.52046,0.12287,0,0
28.458,0,0,0.12012,0.16119,0,0,0,0,0,0,0.30331,0.057065,0,0
28.479,0,0,0.088575,0.12945,0,0,0,0,0,0,0.23714,0.028585,0,0
28.5,0,0,0.050291,0.087106,0,0,0,0,0,0,0.15087,0,0,0
28.521,0,0,0.05423,0.093929,0,0,0,0,0,0,0.16269,0,0,0
28.542,0,0,0.028066,0.048612,0,0,0,0,0,0,0.084198,0,0,0
28.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.604,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.646,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.729,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.75,0,0,0.0090425,0.015662,0,0,0,0,0,0,0.027128,0,0,0
28.771,0,0,0.021292,0.036878,0,0,0,0,0,0,0.063875,0,0,0
28.792,0,0,0.029791,0.047189,0,0,0,0,0,0,0.084198,0.0051754,0,0
28.812,0,0,0.041864,0.056055,0,0,0,0,0,0,0.10555,0.020044,0,0
28.833,0,0,0.045538,0.062326,0,0,0,0,0,0,0.11657,0.020044,0,0
28.854,0,0,0.037594,0.042816,0,0,0,0,0,0,0.084198,0.028585,0,0
28.875,0,0,0.050904,0.052874,0,0,0,0,0,0,0.10555,0.047164,0,0
28.896,0,0,0.057878,0.058289,0,0,0,0,0,0,0.11657,0.057065,0,0
28.917,0,0,0.061295,0.058517,0,0,0,0,0,0,0.11657,0.067315,0,0
28.938,0,0,0.072729,0.075582,0,0,0,0,0,0,0.15087,0.067315,0,0
28.958,0,0,0.10324,0.094961,0,0,0,0,0,0,0.18685,0.12287,0,0
28.979,0,0,0.12797,0.11968,0.016554,0.023411,0,0,0,0,0.23714,0.14677,0,0.033109
29,0.01997,0.022113,0.053046,0.047296,0.097016,0.11961,0.016175,0.043735,0,0.015134,0.10604,0.037959,0.012439,0.18159
